Studio,Start time,,Classes,Teacher,Studio,Duration
Broadway Dance Center,12:00 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=48&classId=19191&classDate=3/22/2024&clsLoc=1,LIVESTREAM: Beg JAZZ FUNK with Chio,Chio,LS ST-5,1 hour &30 minutes
