Studio,Start time,,Classes,Teacher,Room,Duration
ILoveDance,"6:00 pm EDT
LIVE STREAM",https://clients.mindbodyonline.com/ASP/res_a.asp?tg=35&classId=9374&classDate=3/22/2024&clsLoc=1,Online: EASY | LE SSERAFIM (Part 3),Eunice Shin,none,1 hour &20 minutes
ILoveDance,"7:30 pm EDT
LIVE STREAM",https://clients.mindbodyonline.com/ASP/res_a.asp?tg=35&classId=9295&classDate=3/22/2024&clsLoc=1,Online: Super Lady | (G)I-DLE (Part 3),Fernando Farias,none,1 hour &20 minutes
