Studio,Start time,Classes,Instructor,Sign up
Cre8ivity NJ,15:45:00,Int/Adv Ballet Ages 13+,Gianna Caridi,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=40&classId=298&classDate=10/31/2023&clsLoc=1
Cre8ivity NJ,16:30:00,Int Hip Hop/Breaking Ages 9-12,Alan Robert,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=40&classId=296&classDate=10/31/2023&clsLoc=1
Cre8ivity NJ,18:30:00,Int/Adv Hip Hop Breaking Ages 13+,Alan Robert,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=40&classId=297&classDate=10/31/2023&clsLoc=1
Cre8ivity NJ,20:00:00,Adult Beg Hip Hop,Alan Robert,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=23&classId=227&classDate=10/31/2023&clsLoc=1
