Studio,Start time,Sign up,Classes,Teacher,Duration
Hive Dance NJ,7:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=2201&classDate=8/21/2023&clsLoc=1,Advance Choreography (Adults 17+),Andrei Miasco (1),1 hour & 15 minutes
Hive Dance NJ,8:15 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=2211&classDate=8/21/2023&clsLoc=1,Advance Choreography (Adults 17+),Andrew Kim,1 hour & 15 minutes
