Studio,Start time,Sign up,Classes,Teacher,Room,Duration
Ballet Arts,9:30 am  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=23&classId=2288&classDate=8/21/2023&clsLoc=1,IN-Studio: RISE & BALLET!,Joan Liu,Ballet Arts STUDIO LIVE!,1 hour & 30 minutes
Ballet Arts,11:00 am  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=23&classId=2286&classDate=8/21/2023&clsLoc=1,IN-Studio: 2-Hour INTERMEDIATE Ballet,Kenny Larson,Ballet Arts STUDIO LIVE!,2 hours
Ballet Arts,1:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=23&classId=1115&classDate=8/21/2023&clsLoc=1,IN-Studio: INTERMEDIATE Ballet,Simon Kazantsev,Ballet Arts STUDIO LIVE!,1 hour & 30 minutes
Ballet Arts,2:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=23&classId=2276&classDate=8/21/2023&clsLoc=1,IN-Studio: ADVANCED BEGINNER Ballet,Kate Loh,Ballet Arts STUDIO LIVE!,1 hour & 30 minutes
Ballet Arts,4:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=23&classId=2303&classDate=8/21/2023&clsLoc=1,IN-Studio: INTERMEDIATE Ballet,Noriko Hara,Ballet Arts STUDIO LIVE!,1 hour & 30 minutes
Ballet Arts,5:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=23&classId=2396&classDate=8/21/2023&clsLoc=1,IN-Studio: GRANDE CENTER,Simon Kazantsev,Ballet Arts STUDIO LIVE!,1 hour & 30 minutes
Ballet Arts,7:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=23&classId=2363&classDate=8/21/2023&clsLoc=1,IN-Studio: OPEN LEVEL BALLET,Yuka Kawazu,Ballet Arts STUDIO LIVE!,1 hour & 30 minutes
