Studio,Start time,,Classes,Teacher,Room,Duration
ILoveDance,6:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=38&classId=9236&classDate=2/14/2024&clsLoc=1,In-StudioNJ: Love 119 | RIIZE (Part 2),Regina Lustre,Fort Lee Studio 1,1 hour &20 minutes
ILoveDance,7:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=38&classId=9208&classDate=2/14/2024&clsLoc=1,In-StudioNJ: Sweet Venom | ENHYPEN (Part 2),Ness Martinez,Fort Lee Studio 1,1 hour &20 minutes
