Studio,Start time,,Classes,Teacher,Room,Duration
ILoveDance,6:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=39&classId=9173&classDate=2/14/2024&clsLoc=1,In-StudioM: UNTOUCHABLE | ITZY (Part 2),Maylin Ramos,Manhattan,1 hour &20 minutes
ILoveDance,8:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=39&classId=6064&classDate=2/14/2024&clsLoc=1,In-StudioM: Adv Beg Choreography,Alice Wu,none,1 hour &20 minutes
