Studio,Start time,Sign up,Classes,Instructor
Modega,6:30 PM EST • (85 min),https://sutrapro.com/modega/checkout/egVBqvTBB71kfNwvXJKd,Int./Adv. Choreography,Darien Van Rensalier
Modega,6:30 PM EST • (85 min),https://sutrapro.com/modega/checkout/WvXmfHxrxbe1h5G3jrlh,All Levels Krump,Brian Hallow Dreamz
Modega,8:00 PM EST • (85 min),https://sutrapro.com/modega/checkout/BBPYKlcNTdgs61MEiJFi,Int./Adv. Choreography,Bo Belza
Modega,8:00 PM EST • (85 min),https://sutrapro.com/modega/checkout/0wvkRfZzx9njuczXXLrh,"Shapes, Lines, & Flow",Kevin Chen
Modega,9:30 PM EST • (120 min),https://sutrapro.com/modega/checkout/m8CRm12VE6uEOdvEsoMd,MUJO LAB,Olosu & Tori
