Studio,Start time,Classes,Instructor,Sign up
Ailey,10:00:00,Beg Ballet,Anna Lederfeind,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146824587&classDate=9/24/2023&clsLoc=1
Ailey,11:00:00,Pilates Fusion,Olivia Bowman-Jackson,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146824630&classDate=9/24/2023&clsLoc=1
Ailey,13:00:00,Abs Beg Hip-Hop,Aaron Thomas,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146824575&classDate=9/24/2023&clsLoc=1
Ailey,13:30:00,Beg Horton,Linda Celeste Sims,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146824608&classDate=9/24/2023&clsLoc=1
Ailey,14:00:00,Beg Hip-Hop,TweetBoogie,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146824601&classDate=9/24/2023&clsLoc=1
Ailey,15:00:00,Beg West African,Vado Diomande,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146824615&classDate=9/24/2023&clsLoc=1
Ailey,10:00:00,Zumba Fitness,Jose Ozuna,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146824634&classDate=9/24/2023&clsLoc=1
Ailey,11:00:00,Zumba Fitness,Jose Ozuna,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146825346&classDate=9/24/2023&clsLoc=1
Ailey,13:00:00,Modern Afro-Cuban,Noibis Licea,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146824622&classDate=9/24/2023&clsLoc=1
Ailey,14:00:00,Beg Contemp,Olivier Medus (1),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146824594&classDate=9/24/2023&clsLoc=1
Ailey,15:00:00,Afro'Dance,Angel Kaba,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146824585&classDate=9/24/2023&clsLoc=1
