Studio,Start time,,Classes,Teacher,Duration
Cumbe Dance Center,2:30 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=4218&classDate=4/7/2024&clsLoc=1,Sharing Afro-Brazilian Culture [Special Workshop],Erminia Apolinario,1 hour &30 minutes
Cumbe Dance Center,10:30 am EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=4202&classDate=4/7/2024&clsLoc=1,Belly Dancing [All Levels],Jaida,1 hour &30 minutes
Cumbe Dance Center,12:00 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=72&classId=4015&classDate=4/7/2024&clsLoc=1,West African Guinean Dance [Beg Level],Darian Parker,1 hour &30 minutes
