Studio,Start time,,Classes,Teacher,Duration
Brickhouse,10:00 am EDT,none,X Factory Training (Private),Kelly Peters,3 hours
Brickhouse,1:00 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=99&classId=8056&classDate=4/7/2024&clsLoc=1,Pop Up Workshop,Jonte .,2 hours
Brickhouse,3:00 pm EDT,none,X Factory Training (Private),Kelly Peters,3 hours
Brickhouse,6:00 pm EDT,none,X Pro (Private),Kelly Peters,2 hours
Brickhouse,8:00 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=113&classId=7960&classDate=4/7/2024&clsLoc=1,Adult Beginner Hip Hop,Dezi .,1 hour &30 minutes
