Studio,Start time,,Classes,Teacher,Duration
Cre8ivity NJ,5:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=40&classId=301&classDate=12/20/2023&clsLoc=1,Int/Advanced Ballet Technique Ages 12+,Anneliese Wilson,1 hour &30 minutes
Cre8ivity NJ,6:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=40&classId=299&classDate=12/20/2023&clsLoc=1,Intermediate Hip Hop Ages 9-12,John John Tarrayo,1 hour
Cre8ivity NJ,7:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=40&classId=300&classDate=12/20/2023&clsLoc=1,Int/Advanced Hip Hop Ages 13+,John John Tarrayo,1 hour &30 minutes
Cre8ivity NJ,8:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=23&classId=228&classDate=12/20/2023&clsLoc=1,Adult Beginner Hip Hop,John John Tarrayo,1 hour
