Studio,Start time,,Classes,Teacher,Co-Teacher/Assistant,Musician,Duration
Mark Morris Dance,10:00 am EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=23&classId=4991&classDate=12/20/2023&clsLoc=1,Advanced Ballet,Kelly *Slough (Mask Optional),none,Lee *Tomboulian,2 hours
Mark Morris Dance,10:15 am EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=28&classId=5059&classDate=12/20/2023&clsLoc=1,Cunningham Technique Open Class,Andrea Weber *Cunningham (Mask Optional) (5),none,Paula Jeanine *Bennett,1 hour &30 minutes
Mark Morris Dance,12:10 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=28&classId=4934&classDate=12/20/2023&clsLoc=1,Contemporary: Simonson Technique,Laurie *De Vito (Masks Optional),none,none,1 hour &50 minutes
Mark Morris Dance,6:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=28&classId=5529&classDate=12/20/2023&clsLoc=1,Advanced Contemporary,Elena *Vazintaris,none,none,1 hour &30 minutes
Mark Morris Dance,6:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=25&classId=3162&classDate=12/20/2023&clsLoc=1,Intermediate West African,Mouminatou *Camara (Mask Optional),none,none,1 hour &30 minutes
Mark Morris Dance,7:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=27&classId=5277&classDate=12/20/2023&clsLoc=1,Intermediate Tap,Ja'Bowen *Dixon,none,none,1 hour &30 minutes
Mark Morris Dance,7:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=27&classId=5532&classDate=12/20/2023&clsLoc=1,Beginner Hip-Hop,Jillian Roberts (Masks Optional),none,none,1 hour &30 minutes
Mark Morris Dance,7:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=28&classId=5531&classDate=12/20/2023&clsLoc=1,Gaga/people,Jim Grevatt *GAGA (Masks Optional) (6),none,none,1 hour
