Studio,Start time,,Classes,Teacher,Duration
Sass Class,6:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=741&classDate=12/20/2023&clsLoc=1,Sexy Stilettos®,Iryna,1 hour
Sass Class,7:10 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=711&classDate=12/20/2023&clsLoc=1,Popstar Style,Sophia (1),1 hour
Sass Class,7:20 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=441&classDate=12/20/2023&clsLoc=1,Sexy Stilettos®,David,1 hour
Sass Class,8:20 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=710&classDate=12/20/2023&clsLoc=1,Fierce Feminine® Hip-Hop,Sophia (2),1 hour
Sass Class,8:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=429&classDate=12/20/2023&clsLoc=1,Reggaeton,David,1 hour
