Studio,Start time,Classes,Instructor,Sign up
Peridance,10:30am,Beg Contemp,Bo Kyung Lee,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=5440&classDate=8/12/2023&clsLoc=1
Peridance,10:30am,Int Ballet,Graciela Kozak,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=45&classId=5111&classDate=8/12/2023&clsLoc=1
Peridance,12:00pm,Beg House,Huu Rock,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=67&classId=6213&classDate=8/12/2023&clsLoc=1
Peridance,12:00pm,Int Ballet,François Perron,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=45&classId=5439&classDate=8/12/2023&clsLoc=1
Peridance,12:00pm,Intro & Beg Salsa Partnering,Baila Society,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=70&classId=4950&classDate=8/12/2023&clsLoc=1
Peridance,1:30pm,Int Contemp,Vive _ (1),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=5430&classDate=8/12/2023&clsLoc=1
Peridance,1:30pm,Int Jazz,Grant Chang,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=51&classId=6216&classDate=8/12/2023&clsLoc=1
Peridance,1:30pm,Intro & Beg Salsa Partnering,Baila Society,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=70&classId=5429&classDate=8/12/2023&clsLoc=1
Peridance,3:00pm,Adv Contemp,Mathew James,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=5427&classDate=8/12/2023&clsLoc=1
Peridance,3:00pm,Open Locking,Ebenezer Ackon (2),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=67&classId=5411&classDate=8/12/2023&clsLoc=1
Peridance,3:30pm,Adv African,Maguette Camara,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=65&classId=5683&classDate=8/12/2023&clsLoc=1
Peridance,4:30pm,Open New Style Hustle,Jeff Selby,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=67&classId=5425&classDate=8/12/2023&clsLoc=1
Peridance,5:00pm,Open Brazilian Samba,Cecilia Lero,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=65&classId=6313&classDate=8/12/2023&clsLoc=1
