Studio,Start time,,Classes,Teacher,Room,Duration
ILoveDance,9:30 am EDT,none,In-StudioNJ: Kpop Diet Dance,Cancelled Today,none,1 hour
ILoveDance,4:45 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=38&classId=9387&classDate=4/18/2024&clsLoc=1,In-StudioNJ: Kids Kpop (9 - 12 years old),Maylin Ramos,Fort Lee Studio 1,1 hour
ILoveDance,6:00 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=38&classId=9462&classDate=4/18/2024&clsLoc=1,In-StudioNJ: Swan Song | LE SSERAFIM (Part 3),Maylin Ramos,Fort Lee Studio 1,1 hour &20 minutes
ILoveDance,7:30 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=38&classId=8436&classDate=4/18/2024&clsLoc=1,In-StudioNJ: Adv Beg Choreography,Alice Wu,Fort Lee Studio 1,1 hour &20 minutes
