Studio,Start time,,Classes,Teacher,Room,Duration
ILoveDance,6:00 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=37&classId=9482&classDate=4/18/2024&clsLoc=1,In-StudioQ: EENIE MEENIE | CHUNG HA (Part 3),Winnie Chung,Flushing,1 hour &20 minutes
ILoveDance,7:30 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=37&classId=9422&classDate=4/18/2024&clsLoc=1,In-StudioQ: TAP | TAEYONG (Part 3),Ying Dong,Flushing,1 hour &20 minutes
