Studio,Start time,,Classes,Teacher,Room,Duration
Ballet Arts,5:30 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=2320&classDate=4/5/2024&clsLoc=1,VIRTUAL: HIP-HOP Virtual!,Kaori Hiwasa,BALLET Arts - VIRTUAL STUDIO,1 hour &30 minutes
Ballet Arts,7:00 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=3438&classDate=4/5/2024&clsLoc=1,VIRTUAL: ADVANCED BEGINNER Ballet,Kenny Larson,BALLET Arts - VIRTUAL STUDIO,1 hour &30 minutes
Ballet Arts,9:30 am EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=2376&classDate=4/5/2024&clsLoc=1,VIRTUAL: RISE & BALLET!,Joan Liu,BALLET Arts - VIRTUAL STUDIO,1 hour &30 minutes
Ballet Arts,11:00 am EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=2283&classDate=4/5/2024&clsLoc=1,VIRTUAL: 2-Hour INTERMEDIATE Ballet,Kenny Larson,Ballet Arts Virtual - 2,2 hours
Ballet Arts,1:00 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=2232&classDate=4/5/2024&clsLoc=1,VIRTUAL: INTERMEDIATE Ballet,Simon Kazantsev,BALLET Arts - VIRTUAL STUDIO,1 hour &30 minutes
Ballet Arts,3:00 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=2233&classDate=4/5/2024&clsLoc=1,VIRTUAL: ADVANCED BEGINNER Ballet,Noriko Hara,Ballet Arts Virtual 3,1 hour &30 minutes
