Studio,Start time,,Classes,Teacher,Room,Duration
ILoveDance,6:00 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=35&classId=9518&classDate=4/5/2024&clsLoc=1,Online: ONE SPARK | TWICE (Part 1),Eunice Shin,none,1 hour &20 minutes
ILoveDance,7:30 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=35&classId=9448&classDate=4/5/2024&clsLoc=1,Online: plot twist | TWS (Part 1),Fernando Farias,none,1 hour &20 minutes
