Studio,Start time,,Classes,Teacher,Room,Duration
ILoveDance,6:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=37&classId=9044&classDate=2/1/2024&clsLoc=1,In-StudioQ: BORN TO BE | ITZY (Part 5),Winnie Chung,Flushing,1 hour &20 minutes
ILoveDance,7:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=37&classId=9026&classDate=2/1/2024&clsLoc=1,In-StudioQ: HARD | SHINee (Part 3),Christina Ryu,Flushing,1 hour &20 minutes
