Studio,Start time,,Classes,Teacher,Location,Duration
Steps on Broadway,9:00 am EDT,none,Virtual 60 Open Level Yoga,Devin Mae Conway,Steps on Broadway,1 hour
Steps on Broadway,10:00 am EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=90&classId=2147082579&classDate=3/29/2024&clsLoc=1,Virtual 60 Ballet Workout,Kate Stephan,Steps on Broadway,1 hour
Steps on Broadway,12:00 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=90&classId=2147087916&classDate=3/29/2024&clsLoc=1,Virtual 60 Pilates Mat,Laura Shapiro (4),Steps on Broadway,1 hour
Steps on Broadway,1:30 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=90&classId=2147085062&classDate=3/29/2024&clsLoc=1,Virtual 60 Lastics Stretch,Jaime Torres,Steps on Broadway,1 hour
Steps on Broadway,11:00 am EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147084705&classDate=3/29/2024&clsLoc=1,Virtual 90 Adv/Beg Broadway Tap,Andrew Black,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,12:45 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147084707&classDate=3/29/2024&clsLoc=1,Virtual 90 Int Broadway Tap,Andrew Black,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,2:30 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147082414&classDate=3/29/2024&clsLoc=1,Virtual 90 Int/Adv Rep Tap,Lynn Schwab,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,4:30 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147082418&classDate=3/29/2024&clsLoc=1,Virtual 90 Int Tap,Nicole Ohr (5),Steps on Broadway,1 hour &30 minutes
Steps on Broadway,6:00 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147088759&classDate=3/29/2024&clsLoc=1,Virtual 90 Adv Tap,Derick Grant,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,6:00 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147084671&classDate=3/29/2024&clsLoc=1,Virtual 90 Beg Tap,Nicole Ohr,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,1:00 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147087711&classDate=3/29/2024&clsLoc=1,Virtual 90 Int Theater Dance,Tommy Scrivens (6),Steps on Broadway,1 hour &30 minutes
Steps on Broadway,1:15 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147084914&classDate=3/29/2024&clsLoc=1,Virtual 90 Adv/Int Theater Jazz,Shea Sullivan,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,2:45 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147084880&classDate=3/29/2024&clsLoc=1,Virtual 90 Beg Theater Dance,Rebecca Frazier,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,8:30 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147089098&classDate=3/29/2024&clsLoc=1,Virtual 90 Adv/Int Theater Jazz,Jessica Lee Goldyn,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,7:30 pm EDT,none,Virtual 90 Beg Flamenco,Cancelled Today,Steps on Broadway,1 hour &30 minutes
