Studio,Start time,Sign up,Classes,Teacher,Duration
Hive NJ,7:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=2291&classDate=11/27/2023&clsLoc=1,Advanced Choreography (Adults 17+),Dino Principe,1 hour &15 minutes
Hive NJ,8:15 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=2297&classDate=11/28/2023&clsLoc=1,Advanced Choreography (Adults 17+),Bo Belza (2),1 hour &15 minutes
Hive NJ,7:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=2284&classDate=11/30/2023&clsLoc=1,Beginner Hip-hop (Adults 17+),Jaqui Angulo,1 hour &15 minutes
Hive NJ,8:15 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=2295&classDate=11/27/2023&clsLoc=1,Advanced Choreography (Adults 17+),Karen Juarez (1),1 hour &15 minutes
Hive NJ,8:15 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=2285&classDate=11/30/2023&clsLoc=1,Beginner Hip-hop (Adults 17+),Katrina Endozo,1 hour &15 minutes
