Studio,Time,Classes,Instructor,Sign up,Date,Style
BDC,09:00:00,Adv Beg Ballet,Luis Villar,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18319&classDate=9/19/2023&clsLoc=1,2023-09-19,Ballet
BDC,09:00:00,Basic Theater,Melodye Redding,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18451&classDate=9/19/2023&clsLoc=1,2023-09-19,Theater
BAE,09:15:00,Adv Beg Ballet,Shirley Bassat,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=7972&classDate=9/19/2023&clsLoc=1,2023-09-19,Ballet
BDC,09:15:00,All Levels Yoga And Meditation,Joanne Liebenberg (1),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18339&classDate=9/19/2023&clsLoc=1,2023-09-19,Additional Disciplines
Peridance,09:30:00,Open Ballet,Kathy Sullivan,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=45&classId=6659&classDate=9/19/2023&clsLoc=1,2023-09-19,Ballet
Mark Morris,10:00:00,Adv Ballet,Sam Black *MMDG Co. Director,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=23&classId=4990&classDate=9/19/2023&clsLoc=1,2023-09-19,Ballet
BAE,10:00:00,Mat Pilates Class,Courtney Conner (4),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=7905&classDate=9/19/2023&clsLoc=1,2023-09-19,Additional Disciplines
Gibney,10:00:00,Contemp Dynamic Sequencing,Adam Barruch,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=52&classId=12876&classDate=9/19/2023&clsLoc=1,2023-09-19,Contemporary/Modern
BAE,10:00:00,Basic Beg Ballet,Selina Chau,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=7942&classDate=9/19/2023&clsLoc=1,2023-09-19,Ballet
Gibney,10:00:00,Countertechnique,Maggie Costales,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=52&classId=12947&classDate=9/19/2023&clsLoc=1,2023-09-19,Additional Disciplines
Peridance,10:00:00,Adv Ballet,Elizabeth Ferrell,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=45&classId=6794&classDate=9/19/2023&clsLoc=1,2023-09-19,Ballet
Gibney,10:00:00,Ballet,Gilbert T Small II,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=54&classId=12556&classDate=9/19/2023&clsLoc=1,2023-09-19,Ballet
Taylor School,10:00:00,Professional Level Taylor Modern,Maria Ambrose (2),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=25&classId=3561&classDate=9/19/2023&clsLoc=1,2023-09-19,Contemporary/Modern
Peridance,10:00:00,Int Contemp Release,Wesley Ensminger,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=6182&classDate=9/19/2023&clsLoc=1,2023-09-19,Contemporary/Modern
Ballet Arts,10:00:00,Open Level Ballet,Yumiko Niimi,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=23&classId=2371&classDate=9/19/2023&clsLoc=1,2023-09-19,Ballet
BDC,10:30:00,Beg Ballet,Jamie Salmon,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18146&classDate=9/19/2023&clsLoc=1,2023-09-19,Ballet
BDC,10:30:00,Adv Beg Contemp,Eric Campros,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18109&classDate=9/19/2023&clsLoc=1,2023-09-19,Contemporary/Modern
Peridance,10:30:00,Open Zena Rommett Floor-Barre,LuAnn Leonard,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=73&classId=5918&classDate=9/19/2023&clsLoc=1,2023-09-19,Ballet
BDC,10:30:00,Adv Beg Tap,Dre Torres,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18289&classDate=9/19/2023&clsLoc=1,2023-09-19,Tap
BDC,10:30:00,Adv Beg Theater,Jason Wise,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18198&classDate=9/19/2023&clsLoc=1,2023-09-19,Theater
BDC,10:45:00,All Levels Lastics Stretch Technique,Donna Flagg,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18190&classDate=9/19/2023&clsLoc=1,2023-09-19,Additional Disciplines
Peridance,11:00:00,Open Pointe,Kathy Sullivan,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=74&classId=6660&classDate=9/19/2023&clsLoc=1,2023-09-19,Ballet
BDC,11:00:00,Ed Dept Swing/Dance Captain,ProSem Master,none,2023-09-19,Additional Disciplines
BAE,11:30:00,Intro To Ballet,Julie Voshell,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=7928&classDate=9/19/2023&clsLoc=1,2023-09-19,Ballet
Peridance,11:30:00,Beg Ballet,Yuka Kawazu,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=45&classId=5374&classDate=9/19/2023&clsLoc=1,2023-09-19,Ballet
Peridance,11:30:00,Beg Contemp,Bo Kyung Lee,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=6733&classDate=9/19/2023&clsLoc=1,2023-09-19,Contemporary/Modern
BAE,11:30:00,Int Ballet,Shirley Bassat,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=7992&classDate=9/19/2023&clsLoc=1,2023-09-19,Ballet
Peridance,11:30:00,Adv Contemp,Chris Ralph,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=6661&classDate=9/19/2023&clsLoc=1,2023-09-19,Contemporary/Modern
Ballet Arts,11:30:00,Tap,Stephen Reed,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=23&classId=2407&classDate=9/19/2023&clsLoc=1,2023-09-19,Tap
Peridance,11:30:00,Open Gyrokinesis,Naoko Moriyama-Robbins,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=73&classId=5466&classDate=9/19/2023&clsLoc=1,2023-09-19,Additional Disciplines
BDC,12:00:00,Adv Beg Ballet,Dorit Koppel,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18090&classDate=9/19/2023&clsLoc=1,2023-09-19,Ballet
BDC,12:00:00,Beg House,Huu Rock,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18378&classDate=9/19/2023&clsLoc=1,2023-09-19,Street/Choreography
Gibney,12:00:00,Contemp Floorwork,Isaac Martin Lerner,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=52&classId=12905&classDate=9/19/2023&clsLoc=1,2023-09-19,Contemporary/Modern
Mark Morris,12:00:00,Beg Modern,Claudia McDonald,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=28&classId=4613&classDate=9/19/2023&clsLoc=1,2023-09-19,Contemporary/Modern
BDC,12:00:00,Beg Tap,Doug Shankman,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18220&classDate=9/19/2023&clsLoc=1,2023-09-19,Tap
BDC,12:00:00,Beg Broadway Jazz,Sue Samuels,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18191&classDate=9/19/2023&clsLoc=1,2023-09-19,Theater
BDC,12:00:00,Int Theater,Andrew Wilson,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18314&classDate=9/19/2023&clsLoc=1,2023-09-19,Theater
BAE,12:00:00,Beg Ballet,Justin Sherwood,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=7956&classDate=9/19/2023&clsLoc=1,2023-09-19,Ballet
Peridance,13:00:00,Int Ballet,Kate Loh,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=45&classId=6185&classDate=9/19/2023&clsLoc=1,2023-09-19,Ballet
Peridance,13:00:00,Open Stretch,Diego Funes,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=73&classId=6779&classDate=9/19/2023&clsLoc=1,2023-09-19,Additional Disciplines
Ballet Arts,13:00:00,Int Ballet,Anna Fateeva,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=23&classId=1151&classDate=9/19/2023&clsLoc=1,2023-09-19,Ballet
Peridance,13:00:00,Int Contemp,Max Stone,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=5434&classDate=9/19/2023&clsLoc=1,2023-09-19,Contemporary/Modern
Mark Morris,13:00:00,Open Level Move & Flow,Alexandra Berger,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=143&classId=5547&classDate=9/19/2023&clsLoc=1,2023-09-19,Additional Disciplines
Peridance,13:00:00,Adv Choreo,Eric Delgado,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=67&classId=6738&classDate=9/19/2023&clsLoc=1,2023-09-19,Street/Choreography
ATDF,13:30:00,Adv Beg,Tony Waag,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=2188&classDate=9/19/2023&clsLoc=1,2023-09-19,Tap
BDC,13:30:00,Basic Ballet,Dorit Koppel,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18092&classDate=9/19/2023&clsLoc=1,2023-09-19,Ballet
BDC,13:30:00,Beg Hip-Hop,Ness Martinez,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18308&classDate=9/19/2023&clsLoc=1,2023-09-19,Street/Choreography
BDC,13:30:00,Int Tap,Sydney Burtis,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18353&classDate=9/19/2023&clsLoc=1,2023-09-19,Tap
Brickhouse,13:30:00,Contemp Fusion Int,Alexa Luke,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=113&classId=7715&classDate=9/19/2023&clsLoc=1,2023-09-19,Contemporary/Modern
BDC,13:30:00,Beg Jazz,Heather Rigg,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18094&classDate=9/19/2023&clsLoc=1,2023-09-19,Jazz
BDC,13:30:00,All Levels Acro,Sissa Strain,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18398&classDate=9/19/2023&clsLoc=1,2023-09-19,Additional Disciplines
Gibney,14:00:00,Int/Adv Contemp/Simonson,Laurie DeVito,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=52&classId=12563&classDate=9/19/2023&clsLoc=1,2023-09-19,Contemporary/Modern
Peridance,14:30:00,Beg Graham,Caterina Rago,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=55&classId=6232&classDate=9/19/2023&clsLoc=1,2023-09-19,Contemporary/Modern
Ballet Arts,14:30:00,Adv Int Ballet,François Perron,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=23&classId=2395&classDate=9/19/2023&clsLoc=1,2023-09-19,Ballet
Peridance,14:30:00,Beg House Drills | Moptop,Cebo Carr,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=67&classId=6771&classDate=9/19/2023&clsLoc=1,2023-09-19,Street/Choreography
Peridance,14:30:00,Int Contemp,Rachel Hettinger,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=6734&classDate=9/19/2023&clsLoc=1,2023-09-19,Contemporary/Modern
ATDF,14:45:00,Basic,Ivan Owens,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=2262&classDate=9/19/2023&clsLoc=1,2023-09-19,Tap
BDC,15:00:00,Adv Beg Tap,April Cook,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18202&classDate=9/19/2023&clsLoc=1,2023-09-19,Tap
Brickhouse,15:00:00,Street Jazz Adv. Beg/Int,Justin Desean,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=113&classId=7711&classDate=9/19/2023&clsLoc=1,2023-09-19,Street/Choreography
BDC,15:00:00,Beg Ballet,Yuka Kawazu,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18228&classDate=9/19/2023&clsLoc=1,2023-09-19,Ballet
BDC,15:00:00,Int Adv Hip-Hop,Deshawn Da Prince,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18196&classDate=9/19/2023&clsLoc=1,2023-09-19,Street/Choreography
BDC,15:00:00,Int Contemp,Michaela McGowan,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18170&classDate=9/19/2023&clsLoc=1,2023-09-19,Contemporary/Modern
BDC,15:00:00,Beg Theater,Marjorie Failoni,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18303&classDate=9/19/2023&clsLoc=1,2023-09-19,Theater
Ballet Arts,16:00:00,Open Level Ballet,Jen Mayers-Kreichman,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=23&classId=2412&classDate=9/19/2023&clsLoc=1,2023-09-19,Ballet
Peridance,16:00:00,Open Ballet,Dianna Warren,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=45&classId=6404&classDate=9/19/2023&clsLoc=1,2023-09-19,Ballet
Peridance,16:00:00,Open House,Sekou Heru,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=67&classId=5386&classDate=9/19/2023&clsLoc=1,2023-09-19,Street/Choreography
BDC,16:30:00,Int Ballet,Benjamin Briones,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18257&classDate=9/19/2023&clsLoc=1,2023-09-19,Ballet
