Studio,Start time,,Classes,Teacher,Duration
Brickhouse,1:30 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=113&classId=7714&classDate=3/27/2024&clsLoc=1,Contemporary (Int),Rae-ann Thomas,1 hour &30 minutes
Brickhouse,3:00 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=113&classId=8029&classDate=3/27/2024&clsLoc=1,Pop Up - Hip Hop,Ahsia Janaé,1 hour &30 minutes
Brickhouse,4:30 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=113&classId=7958&classDate=3/27/2024&clsLoc=1,Expressive Movement (Int/Adv),Kyla Bullings,1 hour &30 minutes
Brickhouse,6:00 pm EDT,none,GeNex (Private),Kelly Peters,2 hours
Brickhouse,8:00 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=113&classId=7905&classDate=3/27/2024&clsLoc=1,Hip Hop (Adv),Brandon Trent (1),1 hour &30 minutes
Brickhouse,9:30 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=113&classId=7992&classDate=3/27/2024&clsLoc=1,Hip Hop (Int/Adv),SINQUE .,1 hour &30 minutes
