Studio,Start time,,Classes,Teacher,Co-Teacher/Assistant,Musician,Duration
Mark Morris Dance,10:00 am EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=23&classId=4991&classDate=4/24/2024&clsLoc=1,Advanced Ballet,Kelly *Slough (Mask Optional),none,Renee *Ong,2 hours
Mark Morris Dance,10:15 am EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=28&classId=5059&classDate=4/24/2024&clsLoc=1,Cunningham Technique Open Class,Carol Teitelbaum *Cunningham (Mask Optional) (7),none,Paula Jeanine *Bennett,1 hour &30 minutes
Mark Morris Dance,12:00 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=158&classId=5702&classDate=4/24/2024&clsLoc=1,Pro-Series,Kizuna Dance *Company Member,none,none,2 hours
Mark Morris Dance,12:10 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=28&classId=4934&classDate=4/24/2024&clsLoc=1,Contemporary: Simonson Technique,Laurie *De Vito (Masks Optional),none,none,1 hour &50 minutes
Mark Morris Dance,6:00 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=28&classId=5632&classDate=4/24/2024&clsLoc=1,Intermediate Contemporary,Cat *Clifford (8),none,none,1 hour &30 minutes
Mark Morris Dance,6:30 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=25&classId=3162&classDate=4/24/2024&clsLoc=1,Intermediate West African,Mouminatou *Camara (Mask Optional),none,none,1 hour &30 minutes
Mark Morris Dance,7:00 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=27&classId=5277&classDate=4/24/2024&clsLoc=1,Intermediate Tap,Ja'Bowen *Dixon (Mask Optional),none,none,1 hour &30 minutes
Mark Morris Dance,7:30 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=27&classId=5532&classDate=4/24/2024&clsLoc=1,Beginner Hip-Hop,Breanna *Myers (Masks Optional) (9),none,none,1 hour &30 minutes
Mark Morris Dance,7:30 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=28&classId=5531&classDate=4/24/2024&clsLoc=1,Gaga/people,Doron Perk *GAGA (Masks Optional) (10),none,none,1 hour
