Studio,Start time,,Classes,Teacher,Room,Duration
ILoveDance,6:00 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=38&classId=9419&classDate=4/24/2024&clsLoc=1,In-StudioNJ: TAP | TAEYONG (Part 4),Regina Lustre,Fort Lee Studio 1,1 hour &20 minutes
ILoveDance,7:30 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=38&classId=9439&classDate=4/24/2024&clsLoc=1,In-StudioNJ: plot twist | TWS (Part 4),Ness Martinez,Fort Lee Studio 1,1 hour &20 minutes
