Studio,Start time,,Classes,Teacher,Studio,Duration
Broadway Dance Center,12:00 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18681&classDate=4/24/2024&clsLoc=1,IN-PERSON: Adv Beg THEATER with Ian Klein,Ian Klein,Studio 2,1 hour &30 minutes
Broadway Dance Center,12:00 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=19187&classDate=4/24/2024&clsLoc=1,IN-PERSON: Beg JAZZ FUNK with Chio,Chio,Studio 5,1 hour &30 minutes
Broadway Dance Center,1:30 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18280&classDate=4/24/2024&clsLoc=1,IN-PERSON: Basic TAP with Avital Asuleen,Colleen Roberts (2),Studio B,1 hour &30 minutes
Broadway Dance Center,1:30 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=19351&classDate=4/24/2024&clsLoc=1,IN-PERSON: Int Adv COMMERCIAL JAZZ with Matthew Lynady,Matthew Lynady,Studio 2,1 hour &30 minutes
Broadway Dance Center,1:30 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=19266&classDate=4/24/2024&clsLoc=1,IN-PERSON: Int THEATER with Tanner Lane,Tanner Lane,Studio 1,1 hour &30 minutes
Broadway Dance Center,3:00 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18179&classDate=4/24/2024&clsLoc=1,IN-PERSON: Adv Beg TAP with Brent McBeth,Brent McBeth,Studio B,1 hour &30 minutes
Broadway Dance Center,3:00 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=19352&classDate=4/24/2024&clsLoc=1,IN-PERSON: Beg THEATER with Josh Zacher,Josh Zacher,Studio 2,1 hour &30 minutes
Broadway Dance Center,3:00 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=19313&classDate=4/24/2024&clsLoc=1,IN-PERSON: Int STREET JAZZ with Bo Park,Masumi Kambayashi (4),Studio 5,1 hour &30 minutes
Broadway Dance Center,4:30 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=19324&classDate=4/24/2024&clsLoc=1,IN-PERSON: Adv Beg CONTEMPORARY with alma Collective,alma Collective,Studio 4,1 hour &30 minutes
Broadway Dance Center,4:30 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18692&classDate=4/24/2024&clsLoc=1,IN-PERSON: Adv Beg THEATER with Jason Wise,Jason Wise,Studio A,1 hour &30 minutes
Broadway Dance Center,4:30 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18712&classDate=4/24/2024&clsLoc=1,IN-PERSON: Beg BALLET with Dorit Koppel,Dorit Koppel,Studio 1,1 hour &30 minutes
Broadway Dance Center,6:00 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18734&classDate=4/24/2024&clsLoc=1,IN-PERSON: Adv Beg COMMERCIAL JAZZ with Debbie Wilson,Adam Wedesky (5),Studio A,1 hour &30 minutes
Broadway Dance Center,6:00 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18333&classDate=4/24/2024&clsLoc=1,IN-PERSON: Adv Beg TAP with Mark Albrecht,Mark Albrecht,Studio B,1 hour &30 minutes
Broadway Dance Center,6:00 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18818&classDate=4/24/2024&clsLoc=1,IN-PERSON: Int Adv THEATER with Josh Assor,Josh Assor,Studio 1,1 hour &30 minutes
Broadway Dance Center,7:30 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18887&classDate=4/24/2024&clsLoc=1,IN-PERSON: All Levels TAP with Gwen Potter,Gwen Potter,Studio B,1 hour &30 minutes
Broadway Dance Center,7:30 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=19204&classDate=4/24/2024&clsLoc=1,IN-PERSON: Basic HIP-HOP with Q,Q,Studio 5,1 hour &30 minutes
Broadway Dance Center,7:30 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=19377&classDate=4/24/2024&clsLoc=1,IN-PERSON: Int THEATER with Amanda LaMotte,Amanda LaMotte,Studio 1,1 hour &30 minutes
Broadway Dance Center,9:00 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18878&classDate=4/24/2024&clsLoc=1,IN-PERSON: Int Adv HIP-HOP with David Thomas,David Thomas,Studio 1,1 hour &30 minutes
