Studio,Start time,Classes,Instructor,Sign up
Modega,17:00:00,Int./Adv. Choreo,Jaelen Williams,https://sutrapro.com/modega/checkout/BX1veV2FAbi6TG3E6EHf
Modega,18:30:00,Adv. Beg/Int. Choreo,Unique Clay,https://sutrapro.com/modega/checkout/uyBbAOlVbjw8fcbyLlQp
Modega,18:30:00,All Levels Waacking,Onjay,https://sutrapro.com/modega/checkout/ZSRAZsBBNZSTKb3vTPMG
Modega,20:00:00,Beg./Adv. Beg. Choreo,Andrew Solis,https://sutrapro.com/modega/checkout/kqQjx9NKIu9vdVfiXKAx
Modega,20:00:00,Int House,Huu Rock,https://sutrapro.com/modega/checkout/b7UmoIF95D6cwWQA7AyN
Modega,21:30:00,"Open ""Modega"" House/Funk Session",Huu Rock,https://sutrapro.com/modega/checkout/0HubaE0ygak4FT7l7hAn
