Studio,Start time,Sign up,Classes,Teacher,Room,Duration
ILoveDance,6:30 pm  EDT,none,In-StudioM: ISTJ | NCT DREAM (Part 4),Cancelled Today,none,1 hour & 20 minutes
ILoveDance,6:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=39&classId=6638&classDate=9/28/2023&clsLoc=1,In-StudioM: Kpop Diet Dance,DJ McIver,none,1 hour
ILoveDance,7:40 pm  EDT,none,In-StudioM: Killin Me Good | JIHYO (Part 4),Cancelled Today,none,1 hour & 20 minutes
ILoveDance,8:00 pm  EDT,none,In-StudioM: Beg Hip Hop Choreography,Cancelled Today,none,1 hour & 20 minutes
