BDC,09:00:00,Ed Dept Musical Theater W/ Aia Pociask,ITP Master Class,none,2023-12-06,Theater
BDC,10:30:00,Basic Theater,Lauren Cagnetta (3),none,2023-12-06,Theater
Peridance,11:30:00,Int Broadway Jazz,Sue Samuels,none,2023-12-06,Theater
BDC,12:00:00,Adv Beg Theater,Ian Klein,none,2023-12-06,Theater
Steps,13:00:00,Int Theater Dance,Culbreath,none,2023-12-06,Theater
Steps,13:15:00,Adv/Int Theater Jazz,Cunningham,none,2023-12-06,Theater
BDC,13:30:00,Int Theater,Tanner Lane,none,2023-12-06,Theater
Steps,14:45:00,Adv/Beg Theater Jazz,Resavy,none,2023-12-06,Theater
BDC,15:00:00,Adv Beg Theater,Jason Wise,none,2023-12-06,Theater
Steps,17:00:00,Adv/Int Theater Jazz,Dolan,none,2023-12-06,Theater
BDC,18:00:00,Int Adv Theater,Josh Assor,none,2023-12-06,Theater
BDC,21:00:00,Adv Beg Theater,Josh Zacher,none,2023-12-06,Theater
