Studio,Start time,Sign up,Classes,Instructor
Modega,5:00 PM EDT • (85 min),https://sutrapro.com/modega/checkout/Ubha1Gx3ydygsinC1asC,Int./Adv. Choreography,Jaelen Williams
Modega,6:30 PM EDT • (85 min),https://sutrapro.com/modega/checkout/SuGLGJQtE9Ax0T6zqQZg,Adv-Beg/Int. Choreography,Unique Clay
Modega,6:30 PM EDT • (85 min),https://sutrapro.com/modega/checkout/bhFNjMjZiRxrNGzY6zih,All Levels Waacking,Onjay
Modega,8:00 PM EDT • (85 min),https://sutrapro.com/modega/checkout/A5aEEMj8fU4NLekdOtz8,Beg./Adv. Beg. Choreography,Edson Maldonado
Modega,9:30 PM EDT • (120 min),https://sutrapro.com/modega/checkout/5EMh76GqecRgQTHpiDAQ,"Open ""Modega"" House/Funk Session",Huu Rock
