Studio,Start time,,Classes,Teacher,Duration
PMT House of Dance,5:00 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=59&classId=3553&classDate=4/23/2024&clsLoc=1,IN PERSON: Basic Hip Hop,Andy Needham,1 hour &30 minutes
PMT House of Dance,6:35 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=59&classId=3380&classDate=4/23/2024&clsLoc=1,IN PERSON: Beginner Jazz,Mica Butnar,1 hour &30 minutes
PMT House of Dance,6:35 pm EDT,none,IN PERSON: Open Popping,Cancelled Today,1 hour &30 minutes
PMT House of Dance,8:10 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=59&classId=3487&classDate=4/23/2024&clsLoc=1,IN PERSON: Intro to Hip Hop,Devynn Brooks,1 hour &30 minutes
PMT House of Dance,8:10 pm EDT,none,IN PERSON: Open Waacking,Cancelled Today,1 hour &30 minutes
