Studio,Start time,Sign up,Classes,Teacher,Room,Duration
ILoveDance,6:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=37&classId=8219&classDate=8/16/2023&clsLoc=1,In-StudioQ: ETA | New Jeans (Part 3),Eunice Shin,Flushing,1 hour & 20 minutes
ILoveDance,7:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=37&classId=8256&classDate=8/16/2023&clsLoc=1,In-StudioQ: Shhh | KISS OF LIFE (Part 3),Maylin Ramos,Flushing,1 hour & 20 minutes
