Studio,Start time,Sign up,Classes,Instructor
Modega,6:30 PM EDT • (85 min),https://sutrapro.com/,All Levels Krump (canceled),Brian Hallow Dreamz
Modega,6:30 PM EDT • (85 min),https://sutrapro.com/modega/checkout/uL04j9JrJvABNx9mkw9V,Int./Adv. Choreography,Darien Van Rensalier
Modega,8:00 PM EDT • (85 min),https://sutrapro.com/modega/checkout/BVOYtzPRsItxyZb1VhZV,Int./Adv. Choreography,Bo Belza
Modega,8:00 PM EDT • (85 min),https://sutrapro.com/modega/checkout/NvEUnIvDMeSokDixqfPU,"Shapes, Lines, & Flow",Kevin Chen
Modega,9:30 PM EDT • (120 min),https://sutrapro.com/modega/checkout/p3QhahrBX8zmefBGvYZw,Open Floorwork Session,Appaulled
