Studio,Start time,Classes,Instructor,Sign up
Steps,09:30:00,Adv/Beg Ballet,"Sims, L.",none
Steps,09:45:00,Int/Adv Pro Ballet,"Kaufman, L. (1)",none
Steps,11:00:00,Adv Pro Ballet,Beloserkovsky,none
Steps,11:30:00,Adv/Int Ballet,Saund,none
Steps,11:30:00,Rommett Floor Barre,Wesley,none
Steps,12:45:00,Beg Ballet,Kemezis,none
Steps,13:15:00,Int Ballet,Gelinas,none
Steps,16:00:00,Int/Adv Contemp,Guy,none
Steps,12:00:00,Beg Jazz,Spinelli (2),none
Steps,14:30:00,Int/Adv Jazz,O'Neal,none
Steps,15:00:00,Int Jazz,Plu Sayampol (3),none
Steps,12:45:00,Adv/Beg Modern/Horton,Maffei,none
Steps,16:45:00,Adv/Int Jazz,Meahl,none
Steps,17:15:00,Beg Hip Hop,"Mitchell, A. (4)",none
Steps,13:15:00,Pilates Mat,Cummings,none
Steps,11:00:00,Int Tap,Kameda (5),none
Steps,12:00:00,Basic Tap,Ohr,none
Steps,12:45:00,Beg Tap,Ikegaya,none
Steps,14:30:00,Int/Adv Tap,Wockenfuss,none
Steps,16:15:00,Adv/Beg Tap,MacDonald,none
Steps,18:00:00,Adv/Int Tap,MacDonald,none
Steps,14:30:00,Adv/Int Theater Jazz,Leggio,none
Steps,15:30:00,Int Theater Jazz,Winans,none
