Studio,Start time,Classes,Instructor,Sign up
ILD Queens,18:00:00,Eta | New Jeans Part 4,Cancelled Today,none
ILD Queens,18:10:00,Eta | New Jeans Part 4,Eunice Shin,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=37&classId=8299&classDate=8/25/2023&clsLoc=1
ILD Queens,19:30:00,Seven | Jung Kook Part 4,Ying Dong,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=37&classId=8268&classDate=8/25/2023&clsLoc=1
