Studio,Time,Classes,Instructor,Sign up,Date,Style
BDC,09:00:00,Adv Beg Hip-Hop,Paolo Slice Penala,none,2023-10-13,Street/Choreography
Steps,09:00:00,Open Level Yoga,Conway,none,2023-10-13,Additional Disciplines
Mark Morris,09:00:00,Open Level Pilates,Calvin A. Rollins II (8),none,2023-10-13,Additional Disciplines
BAE,09:00:00,Adv Beg Ballet,Shirley Bassat,none,2023-10-13,Ballet
BDC,09:15:00,Stretch & Strengthen,Emma Preiss (1),none,2023-10-13,Additional Disciplines
Ballet Arts,09:30:00,Rise & Ballet!,Joan Liu,none,2023-10-13,Ballet
Steps,09:30:00,Beg Ballet,Kemezis,none,2023-10-13,Ballet
Steps,09:45:00,Int/Adv Pro Ballet,Fairchild (1),none,2023-10-13,Ballet
Gibney,10:00:00,Gaga/People At 280,Annie Rigney,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=52&classId=12676&classDate=10/13/2023&clsLoc=1,2023-10-13,Contemporary/Modern
Gibney,10:00:00,Contemp,Thryn Saxon,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=52&classId=12883&classDate=10/13/2023&clsLoc=1,2023-10-13,Contemporary/Modern
Taylor School,10:00:00,Master Class Series,Grace Whitworth (5),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=25&classId=3604&classDate=10/13/2023&clsLoc=1,2023-10-13,Street/Choreography
BAE,10:00:00,Intro To Ballet,Ashley Talluto (8),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=7934&classDate=10/13/2023&clsLoc=1,2023-10-13,Ballet
Mark Morris,10:00:00,Adv Ballet,Kelly *Slough,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=23&classId=4992&classDate=10/13/2023&clsLoc=1,2023-10-13,Ballet
BAE,10:00:00,Mat Pilates Class,Ashley Carter,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=7906&classDate=10/13/2023&clsLoc=1,2023-10-13,Additional Disciplines
Peridance,10:00:00,Adv Ballet,Igal Perry,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=45&classId=5028&classDate=10/13/2023&clsLoc=1,2023-10-13,Ballet
Gibney,10:00:00,Ballet,Nina Goldman,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=54&classId=12894&classDate=10/13/2023&clsLoc=1,2023-10-13,Ballet
Steps,10:00:00,Adv/Int Ballet,Loh (2),none,2023-10-13,Ballet
Gibney,10:00:00,Klein Technique Dance/Movement Class At 280,Barbara Mahler,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=59&classId=12612&classDate=10/13/2023&clsLoc=1,2023-10-13,Additional Disciplines
Peridance,10:00:00,Int Contemp,Guanglei Hui,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=6750&classDate=10/13/2023&clsLoc=1,2023-10-13,Contemporary/Modern
Steps,10:00:00,Ballet Workout,Stephan,none,2023-10-13,Ballet
Mark Morris,10:15:00,Cunningham Technique Open Class,Jennifer Goggans *Cunningham  (9),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=28&classId=5060&classDate=10/13/2023&clsLoc=1,2023-10-13,Contemporary/Modern
BDC,10:30:00,Beg Hip-Hop,AntBoogie,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18175&classDate=10/13/2023&clsLoc=1,2023-10-13,Street/Choreography
