Studio,Start time,,Classes,Teacher,Location,Duration
Steps on Broadway,5:30 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147089127&classDate=5/2/2024&clsLoc=1,Virtual 90 Adv/Beg Jazz Across the Floor,Cori Jo Swanson,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,7:00 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147089131&classDate=5/2/2024&clsLoc=1,Virtual 90 Adult Beginner Jazz,Kim Hale,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,8:30 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147088429&classDate=5/2/2024&clsLoc=1,Virtual 90 Int/Adv Jazz,Dylan Pearce,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,7:30 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147089023&classDate=5/2/2024&clsLoc=1,Virtual 90 Beg Hip Hop,Robin Dunn,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,8:30 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147089129&classDate=5/2/2024&clsLoc=1,Virtual 90 Open Street Styles,Cristina Camacho (2),Steps on Broadway,1 hour &30 minutes
Steps on Broadway,1:30 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=90&classId=2147083162&classDate=5/2/2024&clsLoc=1,Virtual 60 Pilates Mat,Diarra Cummings,Steps on Broadway,1 hour
Steps on Broadway,6:30 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=90&classId=2147084464&classDate=5/2/2024&clsLoc=1,Virtual 60 Cardio Dance,Hito Star,Steps on Broadway,1 hour
Steps on Broadway,12:00 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147082398&classDate=5/2/2024&clsLoc=1,Virtual 90 Basic Tap,Christina Carminucci,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,12:30 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147088405&classDate=5/2/2024&clsLoc=1,Virtual 90 Int Tap,Ja'Bowen Dixon,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,1:45 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147082399&classDate=5/2/2024&clsLoc=1,Virtual 90 Beg Tap,Christina Carminucci,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,2:15 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147084916&classDate=5/2/2024&clsLoc=1,Virtual 90 Adv/Beg Tap,Oren Korenblum,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,5:15 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147082620&classDate=5/2/2024&clsLoc=1,Virtual 90 Int Tap,Derick Grant,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,7:00 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147082465&classDate=5/2/2024&clsLoc=1,Virtual 90 Adv/Beg Tap,Christina Carminucci,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,11:45 am EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147089436&classDate=5/2/2024&clsLoc=1,Virtual 90 Adv/Int Theater Jazz,Charlie Sutton,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,1:00 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147088617&classDate=5/2/2024&clsLoc=1,Virtual 90 Int Classic Theater Jazz,Dana Moore,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,2:15 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147089385&classDate=5/2/2024&clsLoc=1,Virtual 90 Int/Adv Theater Fusion,Devin Richey,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,4:45 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147084663&classDate=5/2/2024&clsLoc=1,Virtual 90 Adv/Int Theater Jazz,Billy Griffin,Steps on Broadway,1 hour &30 minutes
