Studio,Start time,,Classes,Teacher,Room,Duration
ILoveDance,"6:00 pm EDT
LIVE STREAM",https://clients.mindbodyonline.com/ASP/res_a.asp?tg=35&classId=9688&classDate=5/2/2024&clsLoc=1,Online: Magnetic | ILLIT (Part 1),Winnie Chung,none,1 hour &20 minutes
ILoveDance,"7:30 pm EDT
LIVE STREAM",https://clients.mindbodyonline.com/ASP/res_a.asp?tg=35&classId=9604&classDate=5/2/2024&clsLoc=1,Online: Deja Vu | TXT (Part 1),Ying Dong,none,1 hour &20 minutes
