Studio,Time,Classes,Instructor,Sign up,Date,Style
BDC,09:00:00,Basic Contemp,Lorena Cobos,none,2024-01-23,Contemporary/Modern
Steps,09:00:00,Int Ballet,Cave,none,2024-01-23,Ballet
BDC,09:00:00,Adv Beg Ballet,Luis Villar,none,2024-01-23,Ballet
BDC,09:00:00,Basic Theater,Melodye Redding,none,2024-01-23,Theater
BDC,09:15:00,All Levels Yoga And Meditation,Lauren Marsaglia,none,2024-01-23,Additional Disciplines
BAE,09:15:00,Adv Beg Ballet,Shirley Bassat,none,2024-01-23,Ballet
Peridance,09:30:00,Open Ballet,Cancelled Today,none,2024-01-23,Ballet
Steps,09:45:00,Int/Adv Pro Ballet,Hawk,none,2024-01-23,Ballet
Mark Morris,10:00:00,Adv Ballet,Sam Black *MMDG Co. Director,none,2024-01-23,Ballet
Peridance,10:00:00,Int Contemp Release,Wesley Ensminger,none,2024-01-23,Contemporary/Modern
Ailey,10:00:00,Adv Beg Ballet,Ronald Alexander,none,2024-01-23,Ballet
Gibney,10:00:00,Countertechnique,Francesca Dominguez,none,2024-01-23,Additional Disciplines
Gibney,10:00:00,Ballet,Gilbert T Small II,none,2024-01-23,Ballet
Ballet Arts,10:00:00,Open Level Ballet,Yumiko Niimi,none,2024-01-23,Ballet
BAE,10:00:00,Basic Beg Ballet,Selina Chau,none,2024-01-23,Ballet
BAE,10:00:00,Mat Pilates Class,Ashley Carter,none,2024-01-23,Additional Disciplines
Taylor School,10:00:00,Professional Level Taylor Modern,Joao Carvalho (2),none,2024-01-23,Contemporary/Modern
Peridance,10:00:00,Adv Ballet,Elizabeth Ferrell,none,2024-01-23,Ballet
Steps,10:00:00,Adv Pro Ballet,Beloserkovsky,none,2024-01-23,Ballet
BDC,10:30:00,Adv Beg Contemp,Eric Campros,none,2024-01-23,Contemporary/Modern
BDC,10:30:00,Adv Beg Theater,Jason Wise,none,2024-01-23,Theater
BDC,10:30:00,Beg Ballet,Erica Ratkovicz (1),none,2024-01-23,Ballet
BDC,10:30:00,Adv Beg Tap,Dre Torres,none,2024-01-23,Tap
Peridance,10:30:00,Open Zena Rommett Floor-Barre,LuAnn Leonard,none,2024-01-23,Ballet
Steps,10:30:00,Rommett Floor Barre,Wesley,none,2024-01-23,Ballet
BDC,10:45:00,All Levels Lastics Stretch Technique,Donna Flagg,none,2024-01-23,Additional Disciplines
BDC,11:00:00,Ed Dept Pilates,ProSem Master,none,2024-01-23,Additional Disciplines
Peridance,11:00:00,Open Pointe,Kathy Sullivan,none,2024-01-23,Ballet
Steps,11:00:00,Adv/Beg Broadway Tap,Black,none,2024-01-23,Tap
