Studio,Start time,Classes,Instructor,Sign up
ILD NJ,18:00:00,Better Things | Aespa One Day,Min Seon Kim,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=38&classId=8640&classDate=11/3/2023&clsLoc=1
ILD NJ,19:30:00,Baggy Jeans | Nct U Part 5,Fernando Farias,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=38&classId=8616&classDate=11/3/2023&clsLoc=1
