Studio,Start time,Classes,Instructor,Sign up
ILD NYC,18:30:00,New Dance | Xg Part 5,MJ Choi,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=39&classId=8549&classDate=11/3/2023&clsLoc=1
ILD NYC,20:00:00,Baggy Jeans | Nct U Part 5,Cancelled Today,none
ILD NYC,20:00:00,Do Not Touch | Misamo Part 5,Maylin Ramos,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=39&classId=8583&classDate=11/3/2023&clsLoc=1
