Studio,Start time,,Classes,Teacher,Room,Duration
ILoveDance,6:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=38&classId=8998&classDate=1/31/2024&clsLoc=1,In-StudioNJ: Crazy Form | Ateez (Part 5),Regina Lustre,Fort Lee Studio 1,1 hour &20 minutes
ILoveDance,7:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=38&classId=9019&classDate=1/31/2024&clsLoc=1,In-StudioNJ: HARD | SHINee (Part 3),Ness Martinez,Fort Lee Studio 1,1 hour &20 minutes
