Studio,Start time,,Classes,Teacher,Room,Duration
ILoveDance,6:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=38&classId=9237&classDate=2/21/2024&clsLoc=1,In-StudioNJ: Love 119 | RIIZE (Part 3),Regina Lustre,Fort Lee Studio 1,1 hour &20 minutes
ILoveDance,7:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=38&classId=9209&classDate=2/21/2024&clsLoc=1,In-StudioNJ: Sweet Venom | ENHYPEN (Part 3),Ness Martinez,Fort Lee Studio 1,1 hour &20 minutes
