Studio,Time,Classes,Instructor,Sign up,Date,Style
BDC,09:00:00,Adv Beg Lyrical,Emily Bufferd,none,2023-12-08,Contemporary/Modern
BDC,09:00:00,Adv Beg Hip-Hop,Paolo Slice Penala,none,2023-12-08,Street/Choreography
BAE,09:00:00,Adv Beg Ballet,Shirley Bassat,none,2023-12-08,Ballet
Steps,09:00:00,Open Level Yoga,Conway,none,2023-12-08,Additional Disciplines
Mark Morris,09:00:00,Open Level Pilates,Ellie *Kusner,none,2023-12-08,Additional Disciplines
BDC,09:15:00,Stretch & Strengthen,Alyssa Click,none,2023-12-08,Additional Disciplines
Ballet Arts,09:30:00,Rise & Ballet!,Joan Liu,none,2023-12-08,Ballet
Steps,09:30:00,Beg Ballet,Kemezis,none,2023-12-08,Ballet
Steps,09:45:00,Int/Adv Pro Ballet,Fairchild (1),none,2023-12-08,Ballet
Peridance,10:00:00,Adv Ballet,Igal Perry,none,2023-12-08,Ballet
Gibney,10:00:00,Ballet,Nina Goldman,none,2023-12-08,Ballet
BAE,10:00:00,Intro To Ballet,Marsha Knight,none,2023-12-08,Ballet
Gibney,10:00:00,Contemp,Thryn Saxon,none,2023-12-08,Contemporary/Modern
Mark Morris,10:00:00,Adv Ballet,Kelly *Slough,none,2023-12-08,Ballet
Gibney,10:00:00,Gaga/People At 280,Billy Barry,none,2023-12-08,Contemporary/Modern
Taylor School,10:00:00,Master Class Series,Christina Lynch Markham (5),none,2023-12-08,Street/Choreography
BAE,10:00:00,Mat Pilates Class,Ashley Carter,none,2023-12-08,Additional Disciplines
Gibney,10:00:00,Contemp Floorwork,Laja Field,none,2023-12-08,Contemporary/Modern
Steps,10:00:00,Ballet Workout,Stephan,none,2023-12-08,Ballet
Peridance,10:00:00,Int Contemp,Guanglei Hui,none,2023-12-08,Contemporary/Modern
Steps,10:00:00,Adv/Int Ballet,Loh (2),none,2023-12-08,Ballet
Gibney,10:00:00,Klein Technique Dance/Movement Class At 280,Barbara Mahler,none,2023-12-08,Additional Disciplines
Mark Morris,10:15:00,Cunningham Technique Open Class,Janet Charleston *Cunningham  (7),none,2023-12-08,Contemporary/Modern
BDC,10:30:00,Int Contemp,Elodie Dufroux (3),none,2023-12-08,Contemporary/Modern
BDC,10:30:00,Adv Beg Tap,Dani Champagne (1),none,2023-12-08,Tap
BDC,10:30:00,Beg Hip-Hop,AntBoogie,none,2023-12-08,Street/Choreography
BDC,10:30:00,Basic Theater,Lauren Cagnetta (2),none,2023-12-08,Theater
BDC,10:30:00,Beg Ballet,Michele Moreno,none,2023-12-08,Ballet
Steps,11:00:00,Int Contemp,"Edward, C.",none,2023-12-08,Contemporary/Modern
Ballet Arts,11:00:00,2-Hour Int Ballet,Kenny Larson,none,2023-12-08,Ballet
Steps,11:00:00,Adv/Beg Broadway Tap,Black,none,2023-12-08,Tap
Steps,11:15:00,Adv/Beg Contemp Modern,"Reed, B.",none,2023-12-08,Contemporary/Modern
Peridance,11:30:00,Beg Ballet,Yuka Kawazu,none,2023-12-08,Ballet
Steps,11:30:00,Adv Pro Ballet,Bielski,none,2023-12-08,Ballet
BAE,11:30:00,Int Ballet,Marsha Knight (5),none,2023-12-08,Ballet
Peridance,11:30:00,Int Contemp Release,Wesley Ensminger,none,2023-12-08,Contemporary/Modern
BAE,11:30:00,Basic Beg Ballet,Shirley Bassat,none,2023-12-08,Ballet
Peridance,11:30:00,Beg House,Huu Rock,none,2023-12-08,Street/Choreography
Steps,11:45:00,Adv/Int Ballet,Kunikova,none,2023-12-08,Ballet
Steps,12:00:00,Pilates Mat,Kreichman (7),none,2023-12-08,Additional Disciplines
BDC,12:00:00,Adv Beg Contemp Lyrical,Tracie Stanfield,none,2023-12-08,Contemporary/Modern
Mark Morris,12:00:00,Beg/Int Broadway Jazz,Avital Asuleen,none,2023-12-08,Theater
BDC,12:00:00,Adv Beg Theater,Amanda LaMotte,none,2023-12-08,Theater
Gibney,12:00:00,Contemp/Modern,Oliver Steele,none,2023-12-08,Contemporary/Modern
BDC,12:00:00,Basic Tap,Jill Kenney,none,2023-12-08,Tap
BDC,12:00:00,Adv Beg Ballet,Natalya Stavro,none,2023-12-08,Ballet
BDC,12:00:00,Beg Jazz Funk,Chio,none,2023-12-08,Street/Choreography
Peridance,12:00:00,Open Yoga,Sarah Iguchi,none,2023-12-08,Additional Disciplines
Steps,12:30:00,Beg/Int Jazz,Diniz (6),none,2023-12-08,Jazz
Steps,12:45:00,Int Broadway Tap,Black,none,2023-12-08,Tap
Ballet Arts,13:00:00,Int Ballet,Simon Kazantsev,none,2023-12-08,Ballet
Peridance,13:00:00,Beg Waacking,Princess Lockerooo,none,2023-12-08,Street/Choreography
Steps,13:00:00,Int Theater Dance,Winans (9),none,2023-12-08,Theater
Peridance,13:00:00,Open Gyrokinesis,Monica Ha (1),none,2023-12-08,Additional Disciplines
Peridance,13:00:00,Adv Contemp,Elisabetta Minutoli,none,2023-12-08,Contemporary/Modern
Peridance,13:00:00,Int Graham,Caterina Rago,none,2023-12-08,Contemporary/Modern
Steps,13:15:00,Adv/Int Theater Jazz,"Sullivan, S.",none,2023-12-08,Theater
BDC,13:30:00,Beg Contemp,Michaela McGowan,none,2023-12-08,Contemporary/Modern
Steps,13:30:00,Int Jazz,"Sayampol, Plu",none,2023-12-08,Jazz
Steps,13:30:00,Lastics Stretch,Torres,none,2023-12-08,Additional Disciplines
BDC,13:30:00,Adv Beg Hip-Hop,Geheny Rivera,none,2023-12-08,Street/Choreography
BDC,13:30:00,Int Tap,Jill Kenney,none,2023-12-08,Tap
BDC,13:30:00,Basic Ballet,Joy Karley,none,2023-12-08,Ballet
BDC,13:30:00,Adv Beg Jazz,Sheila Barker,none,2023-12-08,Jazz
Gibney,14:00:00,Melt Method At 280,Claudia Brown,none,2023-12-08,Additional Disciplines
Peridance,14:30:00,Open Dancehall,Korie Genius,none,2023-12-08,World
Steps,14:30:00,Int/Adv Rep Tap,Schwab,none,2023-12-08,Tap
Steps,14:30:00,Int Ballet,Lawrence (3),none,2023-12-08,Ballet
Peridance,14:30:00,Beg Contemp Floorwork,Andrea Farley Shimota,none,2023-12-08,Contemporary/Modern
Steps,14:30:00,Basic Graham Based Modern,Poulis,none,2023-12-08,Contemporary/Modern
Peridance,14:30:00,Adv Contemp,Brice Mousset,none,2023-12-08,Contemporary/Modern
Steps,14:45:00,Beg Theater Dance,"Frazier, R.",none,2023-12-08,Theater
Steps,14:45:00,Adv/Int Theater Dance Master Class,Blankenbuehler,none,2023-12-08,Theater
BDC,15:00:00,Beg Broadway Tap,Deanna Doyle,none,2023-12-08,Tap
BDC,15:00:00,Adv Beg House,Huu Rock,none,2023-12-08,Street/Choreography
BDC,15:00:00,Beg Contemp,Ashley Lynne King (4),none,2023-12-08,Contemporary/Modern
BDC,15:00:00,Int Ballet,Kate Loh,none,2023-12-08,Ballet
BDC,15:00:00,Int Adv Jazz,Debbie Roshe,none,2023-12-08,Jazz
PMT,15:00:00,Int Grooves And Execution,Mini Zhang,none,2023-12-08,Street/Choreography
Steps,15:15:00,Adv/Int Jazz,Abbott,none,2023-12-08,Jazz
Brickhouse,15:30:00,Street Jazz Int/Adv,Bo Park,none,2023-12-08,Street/Choreography
Peridance,16:00:00,Int Contemp,Brianna Mercado,none,2023-12-08,Contemporary/Modern
BDC,16:30:00,Int Contemp,Ali Koinoglou,none,2023-12-08,Contemporary/Modern
BDC,16:30:00,Adv Beg Tap,Ali Dietz (5),none,2023-12-08,Tap
Steps,16:30:00,Int Tap,Galganni,none,2023-12-08,Tap
BDC,16:30:00,Int Adv Street Jazz,Neil Schwartz,none,2023-12-08,Street/Choreography
BDC,16:30:00,Int Adv Theater,Michael Callahan,none,2023-12-08,Theater
PMT,16:30:00,Adv Choreo,Kenneth Herrera (4),none,2023-12-08,Street/Choreography
BDC,16:30:00,Beg Ballet,Dorit Koppel,none,2023-12-08,Ballet
Steps,16:30:00,Int/Adv Contemp,"Lombardi, J. (5)",none,2023-12-08,Contemporary/Modern
Ballet Arts,16:30:00,Pointe Class 1 Hour,Noriko Hara,none,2023-12-08,Ballet
PMT,16:30:00,Open Level Contemp Jazz,Robert Redick,none,2023-12-08,Contemporary/Modern
ILD Queens,16:45:00,Kids Kpop 8,Eunice Shin,none,2023-12-08,Additional Disciplines
Steps,16:45:00,Int Modern/Horton,Maffei,none,2023-12-08,Contemporary/Modern
Brickhouse,17:00:00,Pop Up,Rob Bynes,none,2023-12-08,Street/Choreography
PJM,17:00:00,Open Heels,Saki,none,2023-12-08,Street/Choreography
Steps,17:00:00,Adv/Int Ballet,Lawrence (4),none,2023-12-08,Ballet
Peridance,17:15:00,Open Afrobeats,Djoniba Mouflet,none,2023-12-08,World
Ballet Arts,17:30:00,Hip-Hop !,Kaori Hiwasa,none,2023-12-08,Street/Choreography
Peridance,17:30:00,Beg Found Of Hip Hop,Cocoro Carr (2),none,2023-12-08,Street/Choreography
Peridance,17:30:00,Beg Choreo,Bo Belza,none,2023-12-08,Street/Choreography
