Studio,Start time,Sign up,Classes,Teacher,Room,Duration
ILoveDance,"6:30 pm  EDT
    LIVE STREAM",https://clients.mindbodyonline.com/ASP/res_a.asp?tg=35&classId=8241&classDate=8/17/2023&clsLoc=1,Online: Super Shy | NewJeans (Part 3),Winnie Chung,none,1 hour & 20 minutes
ILoveDance,"8:00 pm  EDT
    LIVE STREAM",https://clients.mindbodyonline.com/ASP/res_a.asp?tg=35&classId=8274&classDate=8/17/2023&clsLoc=1,Online: In Bloom | ZB1 (Part 3),Christina Ryu,none,1 hour & 20 minutes
