Studio,Start time,Classes,Instructor,Sign up
Peridance,09:00:00,Open Yoga,Sarah Iguchi,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=73&classId=6736&classDate=11/1/2023&clsLoc=1
Peridance,09:30:00,Open Ballet,Greg Zane,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=45&classId=6725&classDate=11/1/2023&clsLoc=1
Peridance,10:00:00,Adv Ballet,Igal Perry,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=45&classId=6795&classDate=11/1/2023&clsLoc=1
Peridance,10:00:00,Int Contemp,Tushrik Fredericks (1),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=4301&classDate=11/1/2023&clsLoc=1
Peridance,10:00:00,Open Barre À Terre,Anabella Lenzu,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=73&classId=5260&classDate=11/1/2023&clsLoc=1
Peridance,11:30:00,Adv Ballet,Sean Stewart (2),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=45&classId=6796&classDate=11/1/2023&clsLoc=1
Peridance,11:30:00,Beg Ballet,Martha Chapman,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=45&classId=6721&classDate=11/1/2023&clsLoc=1
Peridance,11:30:00,Int Broadway Jazz,Sue Samuels,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=51&classId=5484&classDate=11/1/2023&clsLoc=1
Peridance,11:30:00,Int Contemp,Marijke Eliasberg,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=5509&classDate=11/1/2023&clsLoc=1
Peridance,13:00:00,Beg Horton,Katrina Perrin,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=55&classId=6956&classDate=11/1/2023&clsLoc=1
Peridance,13:00:00,Int Ballet,Billy Blanken,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=45&classId=5418&classDate=11/1/2023&clsLoc=1
Peridance,13:00:00,Int Choreo,James Kho,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=67&classId=6737&classDate=11/1/2023&clsLoc=1
Peridance,14:30:00,Beg House,Cancelled Today,none
Peridance,14:30:00,Int Contemp Floorwork,Marija Obradovic,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=6897&classDate=11/1/2023&clsLoc=1
Peridance,14:30:00,Open Stretch,Diego Funes,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=73&classId=6780&classDate=11/1/2023&clsLoc=1
Peridance,16:00:00,Int Hip Hop,TweetBoogie _,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=67&classId=6342&classDate=11/1/2023&clsLoc=1
Peridance,16:00:00,Open Dancehall,Korie Genius,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=67&classId=5472&classDate=11/1/2023&clsLoc=1
Peridance,17:30:00,Beg Popping,Sun Kim,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=67&classId=6739&classDate=11/1/2023&clsLoc=1
Peridance,17:30:00,Int Choreo,Bo Belza (3),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=67&classId=5659&classDate=11/1/2023&clsLoc=1
Peridance,18:30:00,Beg African,Anthony Wilder,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=65&classId=6667&classDate=11/1/2023&clsLoc=1
Peridance,19:00:00,Int Contemp,Kristalyn Gill,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=6741&classDate=11/1/2023&clsLoc=1
Peridance,19:15:00,Adv Choreo,James Kho (5),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=67&classId=6669&classDate=11/1/2023&clsLoc=1
Peridance,19:15:00,Beg Contemp Jazz,Grant Chang,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=51&classId=6668&classDate=11/1/2023&clsLoc=1
Peridance,19:30:00,Int Heels,Chris Ralph,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=67&classId=6670&classDate=11/1/2023&clsLoc=1
Peridance,20:00:00,Open Afro-Cuban,La Mora Pérez,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=65&classId=6671&classDate=11/1/2023&clsLoc=1
Peridance,20:30:00,Beg Waacking,Tyrone Bevans,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=67&classId=6903&classDate=11/1/2023&clsLoc=1
Peridance,20:45:00,Int Contemp | Guest Class,Emily Greenwell,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=75&classId=6967&classDate=11/1/2023&clsLoc=1
