Studio,Start time,Classes,Instructor,Sign up
ILD NJ,18:00:00,Chili | Hwasa One Day,Regina Lustre,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=38&classId=8639&classDate=11/1/2023&clsLoc=1
ILD NJ,19:30:00,Back For More | Txt Part 5,Ness Martinez,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=38&classId=8599&classDate=11/1/2023&clsLoc=1
