Ballet Arts,09:30:00,Adv Beg Ballet,Cancelled Today,none,2023-08-20,Ballet
BAE,10:00:00,Adv Beg Ballet,Ginger Thatcher,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=7854&classDate=8/20/2023&clsLoc=1,2023-08-20,Ballet
Ailey,10:00:00,Beg Ballet,Mikhail Ilyin (1),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146823664&classDate=8/20/2023&clsLoc=1,2023-08-20,Ballet
Peridance,10:00:00,Open Ballet,Bivi Kimura,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=45&classId=4873&classDate=8/20/2023&clsLoc=1,2023-08-20,Ballet
Steps,10:30:00,Adv Ballet,"Edge, A. (1)",https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087047&classDate=8/20/2023&clsLoc=1,2023-08-20,Ballet
BDC,10:30:00,Beg Ballet,Joy Karley,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17569&classDate=8/20/2023&clsLoc=1,2023-08-20,Ballet
BAE,10:30:00,Beg Ballet,Brigid Boden,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=7839&classDate=8/20/2023&clsLoc=1,2023-08-20,Ballet
Ballet Arts,11:00:00,Int Ballet,Simon Kazantsev,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=23&classId=2221&classDate=8/20/2023&clsLoc=1,2023-08-20,Ballet
Steps,11:00:00,Adv/Int Ballet,"Goldman, N.",https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087048&classDate=8/20/2023&clsLoc=1,2023-08-20,Ballet
BAE,11:00:00,Intro To Ballet,Elizabeth Portnoy,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=7807&classDate=8/20/2023&clsLoc=1,2023-08-20,Ballet
Steps,11:30:00,Beg Ballet,"Supan, L.",https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147085637&classDate=8/20/2023&clsLoc=1,2023-08-20,Ballet
BAE,11:30:00,Int Ballet,Ginger Thatcher,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=7878&classDate=8/20/2023&clsLoc=1,2023-08-20,Ballet
BAE,12:00:00,Basic Beg Ballet,Brigid Boden,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=7832&classDate=8/20/2023&clsLoc=1,2023-08-20,Ballet
BDC,12:00:00,Int Ballet,Luis Villar (2),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17698&classDate=8/20/2023&clsLoc=1,2023-08-20,Ballet
Ballet Arts,12:30:00,Int Ballet,Noriko Hara,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=23&classId=2219&classDate=8/20/2023&clsLoc=1,2023-08-20,Ballet
Steps,12:45:00,Beg/Int Ballet,Gelinas (2),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147084380&classDate=8/20/2023&clsLoc=1,2023-08-20,Ballet
BAE,13:00:00,Pointe Class,Ginger Thatcher,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=7882&classDate=8/20/2023&clsLoc=1,2023-08-20,Ballet
BDC,13:30:00,Basic Ballet,Luis Villar (4),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17699&classDate=8/20/2023&clsLoc=1,2023-08-20,Ballet
Ballet Arts,14:00:00,Pointe Class 1 Hour,Noriko Hara,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=29&classId=2328&classDate=8/20/2023&clsLoc=1,2023-08-20,Ballet
Steps,14:30:00,Int Ballet,Gelinas,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087049&classDate=8/20/2023&clsLoc=1,2023-08-20,Ballet
Ballet Arts,15:00:00,Adv Beg Ballet,Kenny Larson,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=23&classId=2284&classDate=8/20/2023&clsLoc=1,2023-08-20,Ballet
BDC,15:00:00,Adv Beg Ballet,Eureka Nakano Grimes,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17995&classDate=8/20/2023&clsLoc=1,2023-08-20,Ballet
PMT,16:00:00,Beg Ballet,Cancelled Today,none,2023-08-20,Ballet
BDC,16:30:00,Beg Ballet,Laura Kaufman (7),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17579&classDate=8/20/2023&clsLoc=1,2023-08-20,Ballet
