Studio,Time,Classes,Instructor,Sign up,Date,Style
BDC,09:00:00,All Levels Stage Tumbling,Anna Gortner,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18479&classDate=11/2/2023&clsLoc=1,2023-11-02,Additional Disciplines
Steps,09:00:00,Int Ballet,Cave,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147082816&classDate=11/2/2023&clsLoc=1,2023-11-02,Ballet
BDC,09:00:00,Beg Contemp,Jenifer Dillow,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18467&classDate=11/2/2023&clsLoc=1,2023-11-02,Contemporary/Modern
BDC,09:00:00,Adv Beg Ballet,Luis Villar,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18320&classDate=11/2/2023&clsLoc=1,2023-11-02,Ballet
BAE,09:15:00,Adv Beg Ballet,Julie Voshell (10),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=7977&classDate=11/2/2023&clsLoc=1,2023-11-02,Ballet
BDC,09:15:00,All Levels Pilates,Lauren Weinberg,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18302&classDate=11/2/2023&clsLoc=1,2023-11-02,Additional Disciplines
ILD NJ,09:30:00,Kpop Diet Dance,Min Seon Kim,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=38&classId=8620&classDate=11/2/2023&clsLoc=1,2023-11-02,Additional Disciplines
Peridance,09:30:00,Open Ballet,Kathy Sullivan,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=45&classId=6672&classDate=11/2/2023&clsLoc=1,2023-11-02,Ballet
Steps,09:45:00,Int/Adv Pro Ballet,Fairchild (1),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147086997&classDate=11/2/2023&clsLoc=1,2023-11-02,Ballet
Peridance,10:00:00,Int Contemp | Guest Class,Ashley Robicheaux,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=75&classId=6972&classDate=11/2/2023&clsLoc=1,2023-11-02,Contemporary/Modern
Steps,10:00:00,Beg Jazz,Bufferd,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087768&classDate=11/2/2023&clsLoc=1,2023-11-02,Jazz
Gibney,10:00:00,Contemp Release,Cancelled Today,none,2023-11-02,Contemporary/Modern
Gibney,10:00:00,Super Chill Ballet,Doron Perk,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=54&classId=12810&classDate=11/2/2023&clsLoc=1,2023-11-02,Ballet
Ballet Arts,10:00:00,Open Level Ballet,Yumiko Niimi,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=23&classId=2372&classDate=11/2/2023&clsLoc=1,2023-11-02,Ballet
Mark Morris,10:00:00,Beg Ballet,Tristan *Grannum,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=23&classId=5577&classDate=11/2/2023&clsLoc=1,2023-11-02,Ballet
Steps,10:00:00,Adv Pro Ballet,Beloserkovsky,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087080&classDate=11/2/2023&clsLoc=1,2023-11-02,Ballet
Peridance,10:00:00,Int Contemp,Assaf Salhov,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=6827&classDate=11/2/2023&clsLoc=1,2023-11-02,Contemporary/Modern
Peridance,10:00:00,Adv Ballet,Elizabeth Ferrell,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=45&classId=6797&classDate=11/2/2023&clsLoc=1,2023-11-02,Ballet
Taylor School,10:00:00,Professional Level Taylor Modern,Annmaria Mazzini (4),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=25&classId=3563&classDate=11/2/2023&clsLoc=1,2023-11-02,Contemporary/Modern
BAE,10:00:00,Intro To Ballet,Marsha Knight,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=7932&classDate=11/2/2023&clsLoc=1,2023-11-02,Ballet
BDC,10:30:00,Int Ballet,Laura Kaufman (1),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18147&classDate=11/2/2023&clsLoc=1,2023-11-02,Ballet
BDC,10:30:00,Adv Beg Theater,Jason Wise,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18200&classDate=11/2/2023&clsLoc=1,2023-11-02,Theater
BDC,10:30:00,Adv Beg Contemp,Eric Campros,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18110&classDate=11/2/2023&clsLoc=1,2023-11-02,Contemporary/Modern
BDC,10:30:00,Beg Hip-Hop,Ness Martinez,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18309&classDate=11/2/2023&clsLoc=1,2023-11-02,Street/Choreography
Steps,10:30:00,Rommett Floor Barre,Wesley,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087081&classDate=11/2/2023&clsLoc=1,2023-11-02,Ballet
Peridance,11:00:00,Open Pointe,Kathy Sullivan,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=74&classId=6673&classDate=11/2/2023&clsLoc=1,2023-11-02,Ballet
Mark Morris,11:00:00,Int Contemp,Brayden *Singley (4),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=28&classId=5162&classDate=11/2/2023&clsLoc=1,2023-11-02,Contemporary/Modern
BAE,11:00:00,Floor Barre,Hope Ruth,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=7919&classDate=11/2/2023&clsLoc=1,2023-11-02,Ballet
Steps,11:00:00,Adv/Beg Ballet,Kemezis,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147084561&classDate=11/2/2023&clsLoc=1,2023-11-02,Ballet
Peridance,11:30:00,Beg Ballet,Martha Chapman,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=45&classId=6722&classDate=11/2/2023&clsLoc=1,2023-11-02,Ballet
BAE,11:30:00,Basic Beg Ballet,Marsha Knight,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=7946&classDate=11/2/2023&clsLoc=1,2023-11-02,Ballet
BAE,11:30:00,Int Ballet,Julie Voshell (11),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=7996&classDate=11/2/2023&clsLoc=1,2023-11-02,Ballet
Ballet Arts,11:30:00,Int Ballet,Noriko Hara,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=23&classId=2387&classDate=11/2/2023&clsLoc=1,2023-11-02,Ballet
Peridance,11:30:00,Adv Contemp,Chris Ralph,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=5526&classDate=11/2/2023&clsLoc=1,2023-11-02,Contemporary/Modern
Peridance,11:30:00,Int Graham,Caterina Rago,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=55&classId=6745&classDate=11/2/2023&clsLoc=1,2023-11-02,Contemporary/Modern
Peridance,11:30:00,Open Yoga,Marisa Martin,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=73&classId=4330&classDate=11/2/2023&clsLoc=1,2023-11-02,Additional Disciplines
Steps,11:30:00,Adv Pro Ballet,Bielski,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087003&classDate=11/2/2023&clsLoc=1,2023-11-02,Ballet
Steps,11:30:00,Adv/Beg Contemp,"Jackson, M",https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147085571&classDate=11/2/2023&clsLoc=1,2023-11-02,Contemporary/Modern
Steps,11:45:00,Adv/Int Theater Jazz,Mia DeWeese (6),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087833&classDate=11/2/2023&clsLoc=1,2023-11-02,Theater
BDC,12:00:00,Beg Tap,Jill Kenney,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18113&classDate=11/2/2023&clsLoc=1,2023-11-02,Tap
Steps,12:00:00,Basic Tap,Carminucci,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147085582&classDate=11/2/2023&clsLoc=1,2023-11-02,Tap
Gibney,12:00:00,Ballet,Kevin J. Shannon,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=52&classId=12983&classDate=11/2/2023&clsLoc=1,2023-11-02,Ballet
BDC,12:00:00,Int Theater,Andrew Wilson,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18494&classDate=11/2/2023&clsLoc=1,2023-11-02,Theater
BAE,12:00:00,Beg Ballet,Hope Ruth,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=7960&classDate=11/2/2023&clsLoc=1,2023-11-02,Ballet
BDC,12:00:00,Adv Beg Ballet,Dorit Koppel,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18091&classDate=11/2/2023&clsLoc=1,2023-11-02,Ballet
BDC,12:00:00,Beg Broadway Jazz,Canceled Today,none,2023-11-02,Theater
Gibney,12:00:00,Countertechnique,Catheryn Clifford,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=52&classId=12881&classDate=11/2/2023&clsLoc=1,2023-11-02,Additional Disciplines
BDC,12:00:00,Beg House,Huu Rock,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18379&classDate=11/2/2023&clsLoc=1,2023-11-02,Street/Choreography
Gibney,12:30:00,Zena Rommett Floor-Barre At 280,Jodi Moccia,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=52&classId=12847&classDate=11/2/2023&clsLoc=1,2023-11-02,Ballet
Steps,12:30:00,Int Contemp,Minutoli,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087942&classDate=11/2/2023&clsLoc=1,2023-11-02,Contemporary/Modern
Peridance,13:00:00,Adv Contemp,Max Stone,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=5437&classDate=11/2/2023&clsLoc=1,2023-11-02,Contemporary/Modern
Peridance,13:00:00,Open Heels,Hector Invictus Lopez,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=67&classId=5452&classDate=11/2/2023&clsLoc=1,2023-11-02,Street/Choreography
Peridance,13:00:00,Int Ballet,Kate Loh,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=45&classId=6186&classDate=11/2/2023&clsLoc=1,2023-11-02,Ballet
Ballet Arts,13:00:00,Int Ballet,Anna Fateeva,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=23&classId=1153&classDate=11/2/2023&clsLoc=1,2023-11-02,Ballet
Steps,13:15:00,Adv Theater Dance,"Lewis, S.",https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147086995&classDate=11/2/2023&clsLoc=1,2023-11-02,Theater
Steps,13:15:00,Int Classic Theater Jazz,Moore,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147085543&classDate=11/2/2023&clsLoc=1,2023-11-02,Theater
BDC,13:30:00,All Levels Voice,Canceled Today,none,2023-11-02,Additional Disciplines
BDC,13:30:00,Adv Beg Tap,Avital Asuleen,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18337&classDate=11/2/2023&clsLoc=1,2023-11-02,Tap
BDC,13:30:00,Beg Jazz,Heather Rigg,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18095&classDate=11/2/2023&clsLoc=1,2023-11-02,Jazz
Steps,13:30:00,Int Ballet,Hara,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087004&classDate=11/2/2023&clsLoc=1,2023-11-02,Ballet
BDC,13:30:00,Basic Ballet,Dorit Koppel,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18093&classDate=11/2/2023&clsLoc=1,2023-11-02,Ballet
BDC,13:30:00,Int Contemp,Jaclyn Walsh,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18100&classDate=11/2/2023&clsLoc=1,2023-11-02,Contemporary/Modern
Steps,13:30:00,Pilates Mat,Cummings,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147085580&classDate=11/2/2023&clsLoc=1,2023-11-02,Additional Disciplines
Steps,13:45:00,Beg Tap,Carminucci,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147085583&classDate=11/2/2023&clsLoc=1,2023-11-02,Tap
Gibney,14:00:00,Movement Research At 280,Kayla White,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=59&classId=12977&classDate=11/2/2023&clsLoc=1,2023-11-02,Additional Disciplines
Steps,14:15:00,Adv/Beg Tap,Korenblum,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147085584&classDate=11/2/2023&clsLoc=1,2023-11-02,Tap
Ballet Arts,14:30:00,Adv Int Ballet,François Perron,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=23&classId=2393&classDate=11/2/2023&clsLoc=1,2023-11-02,Ballet
Peridance,14:30:00,Adv Contemp,Alexa Luke,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=6941&classDate=11/2/2023&clsLoc=1,2023-11-02,Contemporary/Modern
Peridance,14:30:00,Open Pilates,Cancelled Today,none,2023-11-02,Additional Disciplines
Steps,14:30:00,Int Comm Jazz,Gold,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087143&classDate=11/2/2023&clsLoc=1,2023-11-02,Jazz
Peridance,14:30:00,Open Flex'N | Moptop,Slicc __,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=67&classId=6985&classDate=11/2/2023&clsLoc=1,2023-11-02,Additional Disciplines
Peridance,14:30:00,Int Choreo,Tomoko Ishikawa,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=67&classId=5600&classDate=11/2/2023&clsLoc=1,2023-11-02,Street/Choreography
BDC,15:00:00,Adv Beg Jazz Funk,Miles Keeney,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18317&classDate=11/2/2023&clsLoc=1,2023-11-02,Street/Choreography
BDC,15:00:00,Int Tap,April Cook,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18203&classDate=11/2/2023&clsLoc=1,2023-11-02,Tap
BDC,15:00:00,Int Adv Technique,Krista Miller,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18596&classDate=11/2/2023&clsLoc=1,2023-11-02,Additional Disciplines
Steps,15:00:00,Adv/Int Jazz,Cornish (4),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087007&classDate=11/2/2023&clsLoc=1,2023-11-02,Jazz
BDC,15:00:00,Adv Beg Theater,Canceled Today,none,2023-11-02,Theater
BDC,15:00:00,Beg Contemp,Blue,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18265&classDate=11/2/2023&clsLoc=1,2023-11-02,Contemporary/Modern
