BDC,10:30:00,Adv Beg Tap,Aubrey Cheek (2),none,2024-05-10,Tap
Steps,11:00:00,Adv/Beg Broadway Tap,Andrew Black,none,2024-05-10,Tap
BDC,12:00:00,Basic Tap,Jill Kenney,none,2024-05-10,Tap
Steps,12:45:00,Int Broadway Tap,Andrew Black,none,2024-05-10,Tap
Steps,13:00:00,Beg Tap,Samara Seligsohn,none,2024-05-10,Tap
BDC,13:30:00,Int Tap,Jill Kenney,none,2024-05-10,Tap
Steps,14:30:00,Int/Adv Rep Tap,Lynn Schwab,none,2024-05-10,Tap
BDC,15:00:00,Beg Broadway Tap,Deanna Doyle,none,2024-05-10,Tap
BDC,16:30:00,Adv Beg Tap,Rashaan James II,none,2024-05-10,Tap
Steps,16:30:00,Int Tap,Felipe Galganni,none,2024-05-10,Tap
BDC,18:00:00,Beg Tap,Mike Camire,none,2024-05-10,Tap
Steps,18:00:00,Adv Tap,Derick Grant,none,2024-05-10,Tap
Steps,18:00:00,Beg Tap,Nicole Ohr,none,2024-05-10,Tap
ATDF,18:15:00,Basic,Sandra Kluge,none,2024-05-10,Tap
Mark Morris,18:30:00,Beg Tap,Valerie Baloga (15),none,2024-05-10,Tap
