Studio,Time,Classes,Instructor,Sign up,Date,Style
BAE,09:00:00,Adv Beg Ballet,Shirley Bassat,none,2024-05-10,Ballet
Steps,09:00:00,Open Level Yoga,Devin Mae Conway,none,2024-05-10,Additional Disciplines
BDC,09:00:00,Adv Beg Lyrical,Kaitlyn Dee Snyder (1),none,2024-05-10,Contemporary/Modern
BDC,09:00:00,Adv Beg Hip-Hop,Paolo Slice Penala,none,2024-05-10,Street/Choreography
BDC,09:15:00,Stretch & Strengthen,Alyssa Click,none,2024-05-10,Additional Disciplines
Steps,09:30:00,Beg Ballet,Temple Kemezis,none,2024-05-10,Ballet
Ballet Arts,09:30:00,Rise & Ballet!,Joan Liu,none,2024-05-10,Ballet
Steps,09:45:00,Int/Adv Pro Ballet,Heather Hawk,none,2024-05-10,Ballet
Gibney,10:00:00,Contemp,Mike Tyus and Luca Renzi,none,2024-05-10,Contemporary/Modern
Gibney,10:00:00,Klein Technique Dance/Movement Class At 280,Jessica Winograd,none,2024-05-10,Additional Disciplines
Peridance,10:00:00,Int Contemp,Guanglei Hui,none,2024-05-10,Contemporary/Modern
Gibney,10:00:00,Ballet,Nina Goldman,none,2024-05-10,Ballet
Steps,10:00:00,Adv/Int Ballet,Francis Lawrence (1),none,2024-05-10,Ballet
BAE,10:00:00,Mat Pilates Class,Ashley Carter,none,2024-05-10,Additional Disciplines
Peridance,10:00:00,Adv Ballet,Igal Perry,none,2024-05-10,Ballet
Mark Morris,10:00:00,Adv Ballet,Kelly *Slough,none,2024-05-10,Ballet
Gibney,10:00:00,Gaga/People At 280,Doron Perk,none,2024-05-10,Contemporary/Modern
BAE,10:00:00,Intro To Ballet,Marsha Knight,none,2024-05-10,Ballet
Steps,10:00:00,Ballet Workout,Kate Stephan,none,2024-05-10,Ballet
Taylor School,10:00:00,Master Class Series,Cancelled Today,none,2024-05-10,Additional Disciplines
Mark Morris,10:15:00,Cunningham Technique Open Class,Mandy Kirschner-Salva *Cunningham  (13),none,2024-05-10,Contemporary/Modern
BDC,10:30:00,Int Theater,Tanner Lane,none,2024-05-10,Theater
BDC,10:30:00,Beg Ballet,Michele Moreno,none,2024-05-10,Ballet
BDC,10:30:00,Beg Hip-Hop,Chris Palacio (3),none,2024-05-10,Street/Choreography
BDC,10:30:00,Int Precision Jazz,Kenna Morris Garcia (4),none,2024-05-10,Jazz
BDC,10:30:00,Adv Beg Tap,Aubrey Cheek (2),none,2024-05-10,Tap
BDC,10:30:00,Int Adv Contemp,Waverly Fredericks,none,2024-05-10,Contemporary/Modern
Ballet Arts,11:00:00,2-Hour Int Ballet,Kenny Larson,none,2024-05-10,Ballet
Steps,11:00:00,Adv/Beg Broadway Tap,Andrew Black,none,2024-05-10,Tap
Steps,11:00:00,Int Contemp,Clinton Edward,none,2024-05-10,Contemporary/Modern
Steps,11:15:00,Adv/Beg Contemp,Briana Reed,none,2024-05-10,Contemporary/Modern
Steps,11:30:00,Adv Pro Ballet,Nancy Bielski,none,2024-05-10,Ballet
Peridance,11:30:00,Beg Ballet,Yuka Kawazu,none,2024-05-10,Ballet
Peridance,11:30:00,Int Contemp Release,Wesley Ensminger,none,2024-05-10,Contemporary/Modern
BAE,11:30:00,Basic Beg Ballet,Shirley Bassat,none,2024-05-10,Ballet
BAE,11:30:00,Int Ballet,Elizabeth Walker,none,2024-05-10,Ballet
Peridance,11:30:00,Beg House,Huu Rock,none,2024-05-10,Street/Choreography
Steps,11:45:00,Adv/Int Ballet,Elena Kunikova,none,2024-05-10,Ballet
BDC,12:00:00,Adv Beg Theater,Amanda LaMotte,none,2024-05-10,Theater
BDC,12:00:00,Basic Tap,Jill Kenney,none,2024-05-10,Tap
Gibney,12:00:00,Contemp/Modern,Oliver Steele,none,2024-05-10,Contemporary/Modern
BDC,12:00:00,Adv Beg Contemp Lyrical,Tracie Stanfield,none,2024-05-10,Contemporary/Modern
Peridance,12:00:00,Open Yoga,Sarah Iguchi,none,2024-05-10,Additional Disciplines
BDC,12:00:00,Beg Jazz Funk,Chio,none,2024-05-10,Street/Choreography
Steps,12:00:00,Pilates Mat,Laura Shapiro (5),none,2024-05-10,Additional Disciplines
BDC,12:00:00,Beg Jazz,Cara Leggio,none,2024-05-10,Jazz
Mark Morris,12:00:00,Beg/Int Broadway Jazz,Avital Asuleen,none,2024-05-10,Theater
BDC,12:00:00,Adv Beg Ballet,Natalya Stavro,none,2024-05-10,Ballet
Steps,12:30:00,Beg/Int Jazz,John Leggio,none,2024-05-10,Jazz
Steps,12:45:00,Int Broadway Tap,Andrew Black,none,2024-05-10,Tap
Peridance,13:00:00,Beg Waacking,Princess Lockerooo,none,2024-05-10,Street/Choreography
Peridance,13:00:00,Adv Contemp,Elisabetta Minutoli,none,2024-05-10,Contemporary/Modern
Peridance,13:00:00,Int Graham,Caterina Rago,none,2024-05-10,Contemporary/Modern
Steps,13:00:00,Int Theater Dance,Danielle Diniz (6),none,2024-05-10,Theater
Peridance,13:00:00,Open Gyrokinesis,Mutsuyo Isaacs (1),none,2024-05-10,Additional Disciplines
Ballet Arts,13:00:00,Int Ballet,Simon Kazantsev,none,2024-05-10,Ballet
Steps,13:00:00,Beg Tap,Samara Seligsohn,none,2024-05-10,Tap
Steps,13:15:00,Adv/Int Theater Jazz,Tommy Scrivens (7),none,2024-05-10,Theater
BDC,13:30:00,Beg Theater,Deanna Doyle,none,2024-05-10,Theater
BDC,13:30:00,Beg Contemp,Michaela McGowan,none,2024-05-10,Contemporary/Modern
BDC,13:30:00,Int Tap,Jill Kenney,none,2024-05-10,Tap
Mark Morris,13:30:00,Int Countertechnique,Maggie *Costales (14),none,2024-05-10,Additional Disciplines
BDC,13:30:00,Adv Beg Jazz,Sheila Barker,none,2024-05-10,Jazz
BDC,13:30:00,Basic Ballet,Luis Villar (5),none,2024-05-10,Ballet
