Studio,Start time,Sign up,Classes,Teacher,Room,Duration
ILoveDance,"6:00 pm  EDT
    LIVE STREAM",https://clients.mindbodyonline.com/ASP/res_a.asp?tg=35&classId=8335&classDate=8/30/2023&clsLoc=1,Online: Whistle | BLACKPINK (ONE DAY),Eunice Shin,none,1 hour & 20 minutes
ILoveDance,"7:30 pm  EDT
    LIVE STREAM",https://clients.mindbodyonline.com/ASP/res_a.asp?tg=35&classId=8332&classDate=8/30/2023&clsLoc=1,Online: TGIF | XG (ONE DAY),Maylin Ramos,none,1 hour & 20 minutes
