Studio,Start time,Classes,Instructor,Sign up
BAE,09:15:00,Adv Beg Ballet,Shirley Bassat,none
BAE,10:00:00,Basic Beg Ballet,Selina Chau,none
BAE,10:00:00,Mat Pilates Class,Ashley Carter,none
BAE,11:30:00,Intro To Ballet,Julie Voshell,none
BAE,11:45:00,Int Ballet,Shirley Bassat,none
BAE,12:00:00,Beg Ballet,Marsha Knight (3),none
BAE,18:00:00,Adv Beg Ballet,Sean Kelly,none
BAE,19:00:00,Int Ballet,Julie Voshell,none
BAE,19:15:00,Intro To Ballet,Hope Ruth,none
BAE,19:30:00,Basic Beg Ballet,Ashley Talluto,none
BAE,19:30:00,Beg Ballet,Sean Kelly,none
