Studio,Start time,Classes,Instructor,Sign up
ILD Queens,18:00:00,Eenie Meenie | Chung Ha Part 3,Cancelled Today,none
ILD Queens,18:00:00,Girls Of The Year | Vcha One Day,Winnie Chung,none
ILD Queens,19:30:00,Tap | Taeyong Part 3,Ying Dong,none
