Studio,Start time,Classes,Instructor,Sign up
ILD NYC,18:30:00,Cream Soda | Exo Part 4,Ying Dong,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=39&classId=8411&classDate=9/27/2023&clsLoc=1
ILD NYC,20:00:00,Adv Beg Choreo,Alice Wu,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=39&classId=6064&classDate=9/27/2023&clsLoc=1
