Studio,Start time,Classes,Instructor,Sign up
Gibney,10:00:00,Contemp At 280,Jesse Obremski,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=52&classId=12871&classDate=8/30/2023&clsLoc=1
Gibney,10:00:00,Contemp,Cancelled Today,none
Gibney,10:00:00,Pro Level Ballet,Aaron Loux,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=54&classId=12573&classDate=8/30/2023&clsLoc=1
Gibney,10:30:00,Bartenieff Fundamentals At 280,Curtis Stedge,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=52&classId=12574&classDate=8/30/2023&clsLoc=1
Gibney,12:00:00,Simonson Jazz,Leann Gioia,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=52&classId=12575&classDate=8/30/2023&clsLoc=1
Gibney,12:30:00,Movement Research At 280,Antonio Ramos,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=59&classId=12687&classDate=8/30/2023&clsLoc=1
Gibney,14:00:00,Movement Research At 280,Kari Ostensen,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=59&classId=12886&classDate=8/30/2023&clsLoc=1
Gibney,14:00:00,Contemp Floorwork,Dual Rivet,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=52&classId=12581&classDate=8/30/2023&clsLoc=1
Gibney,16:00:00,Emergent Improvisation,Troy Ogilvie,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=52&classId=12586&classDate=8/30/2023&clsLoc=1
Gibney,18:00:00,Beg Contemp Dance,Félix Cruz,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=52&classId=12872&classDate=8/30/2023&clsLoc=1
Gibney,18:30:00,Absolute Beg Ballet,Kat Wildish,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=54&classId=12583&classDate=8/30/2023&clsLoc=1
Gibney,18:30:00,Int/Adv Contemp/Simonson,Laurie DeVito,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=52&classId=12582&classDate=8/30/2023&clsLoc=1
