Studio,Start time,Sign up,Classes,Teacher,Studio,Duration
Broadway Dance Center,7:15 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17617&classDate=8/14/2023&clsLoc=1,IN-PERSON: Int Adv STREET JAZZ with Keenan Cooks,Marlon Santana (14),Studio 5,1 hour & 30 minutes
Broadway Dance Center,7:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17919&classDate=8/14/2023&clsLoc=1,IN-PERSON: All Levels PILATES with Lauren Weinberg,Lauren Weinberg,Studio 4,1 hour & 15 minutes
Broadway Dance Center,8:45 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17623&classDate=8/14/2023&clsLoc=1,IN-PERSON: Beg HEELS with Courtney Sauls,Courtney Sauls,Studio 3,1 hour & 30 minutes
Broadway Dance Center,10:00 am  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17515&classDate=8/14/2023&clsLoc=1,IN-PERSON: Basic CONTEMPORARY with Blue,Blue,Studio A,1 hour & 30 minutes
Broadway Dance Center,10:00 am  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17518&classDate=8/14/2023&clsLoc=1,IN-PERSON: Beg MECHANICS OF TAP with Ja'Bowen Dixon,Ja'Bowen Dixon,Studio B,1 hour & 30 minutes
Broadway Dance Center,10:30 am  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17519&classDate=8/14/2023&clsLoc=1,IN-PERSON: Beg BALLET with Michele Moreno,Michele Moreno,Studio 1,1 hour & 30 minutes
Broadway Dance Center,11:30 am  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17303&classDate=8/14/2023&clsLoc=1,IN-PERSON: Adv Beg TAP with Jill Kenney,Jill Kenney,Studio B,1 hour & 30 minutes
Broadway Dance Center,11:30 am  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17529&classDate=8/14/2023&clsLoc=1,IN-PERSON: Int THEATER with Chryssie Whitehead,Rebecca Frazier (1),Studio A,1 hour & 30 minutes
Broadway Dance Center,12:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17539&classDate=8/14/2023&clsLoc=1,IN-PERSON: Adv Beg BALLET with Natalya Stavro,Natalya Stavro,Studio 1,1 hour & 30 minutes
Broadway Dance Center,1:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17552&classDate=8/14/2023&clsLoc=1,IN-PERSON: Adv Beg THEATER with Lizz Picini,Sarah Juliet Shaw (4),Studio 5,1 hour & 30 minutes
Broadway Dance Center,1:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=16861&classDate=8/14/2023&clsLoc=1,IN-PERSON: Basic TAP with Brent McBeth,Brent McBeth,Studio B,1 hour & 30 minutes
Broadway Dance Center,1:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17563&classDate=8/14/2023&clsLoc=1,IN-PERSON: Basic BALLET with Joy Karley,Joy Karley,Studio 4,1 hour & 30 minutes
Broadway Dance Center,2:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17534&classDate=8/14/2023&clsLoc=1,IN-PERSON: Adv Beg CONTEMPORARY with Jaclyn Walsh,Jaclyn Walsh,Studio 3,1 hour & 30 minutes
Broadway Dance Center,2:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17574&classDate=8/14/2023&clsLoc=1,IN-PERSON: Beg TAP with Tony Mayes,Mike Camire (6),Studio B,1 hour & 30 minutes
Broadway Dance Center,3:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17577&classDate=8/14/2023&clsLoc=1,IN-PERSON: Adv Beg BALLET with Deanna Doyle,Josh Kolberg (7),Studio 1,1 hour & 30 minutes
Broadway Dance Center,3:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17930&classDate=8/14/2023&clsLoc=1,IN-PERSON: All Levels LASTICS STRETCH TECHNIQUE with Donna Flagg,Donna Flagg,Studio 2,1 hour & 15 minutes
Broadway Dance Center,4:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17589&classDate=8/14/2023&clsLoc=1,IN-PERSON: Int TAP with Ray Hesselink,Ray Hesselink,Studio B,1 hour & 30 minutes
Broadway Dance Center,4:15 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17582&classDate=8/14/2023&clsLoc=1,IN-PERSON: Int Adv THEATER JAZZ with Chip Abbott,Chip Abbott,Studio 3,1 hour & 30 minutes
Broadway Dance Center,4:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17083&classDate=8/14/2023&clsLoc=1,IN-PERSON: Beg BALLET with Dorit Koppel,Dorit Koppel,Studio 1,1 hour & 30 minutes
Broadway Dance Center,5:45 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17610&classDate=8/14/2023&clsLoc=1,IN-PERSON: Adv Beg CONTEMPORARY JAZZ with Julia Kane,Julia Kane,Studio A,1 hour & 30 minutes
Broadway Dance Center,5:45 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17608&classDate=8/14/2023&clsLoc=1,IN-PERSON: Int Adv STREET JAZZ with Kenichi Kasamatsu,Kenichi Kasamatsu,Studio 5,1 hour & 30 minutes
Broadway Dance Center,7:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17661&classDate=8/14/2023&clsLoc=1,IN-PERSON: Basic TAP with Shelby Kaufman,Nicole Ohr (11),Studio B,1 hour & 30 minutes
Broadway Dance Center,7:15 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17616&classDate=8/14/2023&clsLoc=1,IN-PERSON: All Levels POPPING with Sun Kim,Mr. Ocean (13),Studio 3,1 hour & 30 minutes
Broadway Dance Center,7:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17620&classDate=8/14/2023&clsLoc=1,IN-PERSON: All Levels BURLESQUE JAZZ with Tony Guerrero,Tony Guerrero,Studio 1,1 hour & 30 minutes
Broadway Dance Center,8:45 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17625&classDate=8/14/2023&clsLoc=1,IN-PERSON: Adv STREET STYLES with Jay Mills,Jay Mills,Studio 5,1 hour & 30 minutes
Broadway Dance Center,8:45 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17626&classDate=8/14/2023&clsLoc=1,IN-PERSON: Int CONTEMPORARY LYRICAL with Nijawwon Matthews,Nijawwon Matthews (15),Studio A,1 hour & 30 minutes
