Studio,Start time,Sign up,Class Schedule,Instructor,Studio,Duration
Ailey Studios,6:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146823666&classDate=8/14/2023&clsLoc=1,IN-STUDIO Beginner Ballet,Mikhail Ilyin (1),Studio 1C,1 hour & 30 minutes
Ailey Studios,6:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146825199&classDate=8/14/2023&clsLoc=1,IN-STUDIO Beginner Hip-Hop,TweetBoogie,Studio 5C,1 hour & 30 minutes
Ailey Studios,6:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146823707&classDate=8/14/2023&clsLoc=1,IN-STUDIO Zumba Fitness,Will Negrillo,Studio 1B,1 hour
Ailey Studios,7:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146823660&classDate=8/14/2023&clsLoc=1,IN-STUDIO African - Brazilian,Janete Da Silva,Studio 2B,1 hour & 30 minutes
Ailey Studios,7:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146823675&classDate=8/14/2023&clsLoc=1,IN-STUDIO Beginner Contemporary,Linda Celeste Sims,Studio 1A,1 hour & 30 minutes
Ailey Studios,6:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146824570&classDate=8/14/2023&clsLoc=1,IN-STUDIO Lastics® Stretch Technique,Emma Scholz,Studio 5B,1 hour
Ailey Studios,6:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146823690&classDate=8/14/2023&clsLoc=1,IN-STUDIO Beginner West African,Maguette Camara,Studio 5A,1 hour
Ailey Studios,7:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146824397&classDate=8/14/2023&clsLoc=1,IN-STUDIO Adv Beg Horton,Iquail Shaheed,Studio 5B,1 hour & 30 minutes
Ailey Studios,7:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146823663&classDate=8/14/2023&clsLoc=1,IN-STUDIO Afro'Dance,Judith McCarty,Studio 5D,1 hour
