Studio,Time,Classes,Instructor,Sign up,Date,Style
BAE,09:00:00,Mat Pilates Class,Ashley Carter,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=7862&classDate=8/15/2023&clsLoc=1,2023-08-16,Additional Disciplines
Steps,09:00:00,Int Ballet,Cave,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147082816&classDate=8/15/2023&clsLoc=1,2023-08-16,Ballet
Peridance,09:00:00,Open Ballet,Kathy Sullivan,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=45&classId=6183&classDate=8/15/2023&clsLoc=1,2023-08-16,Ballet
BDC,09:00:00,Adv Beg Ballet,Luis Villar,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17631&classDate=8/15/2023&clsLoc=1,2023-08-16,Ballet
BAE,09:15:00,Adv Beg Ballet,Shirley Bassat,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=7845&classDate=8/15/2023&clsLoc=1,2023-08-16,Ballet
Steps,09:45:00,Int/Adv Pro Ballet,Freemantle (1),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087079&classDate=8/15/2023&clsLoc=1,2023-08-16,Ballet
Gibney 280,10:00:00,Contemp Forms,Claudia Rightmire,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=52&classId=12828&classDate=8/15/2023&clsLoc=1,2023-08-16,Contemporary/Modern
BDC,10:00:00,Adv Beg Tap,Dre Torres,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17662&classDate=8/15/2023&clsLoc=1,2023-08-16,Tap
Peridance,10:00:00,Adv Ballet,Victoria Vargas,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=45&classId=6325&classDate=8/15/2023&clsLoc=1,2023-08-16,Ballet
Gibney 280,10:00:00,Contemp Dynamic Sequencing,Cancelled Today,none,2023-08-16,Contemporary/Modern
BDC,10:00:00,Adv Beg Theater,Jason Wise,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17636&classDate=8/15/2023&clsLoc=1,2023-08-16,Theater
Gibney 280,10:00:00,Ballet,Gilbert T Small II,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=54&classId=12556&classDate=8/15/2023&clsLoc=1,2023-08-16,Ballet
Ballet Arts,10:00:00,Open Level Ballet,John H Pickup (1),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=23&classId=2371&classDate=8/15/2023&clsLoc=1,2023-08-16,Ballet
Mark Morris,10:00:00,Adv Ballet,Aaron *Loux  (4),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=23&classId=4990&classDate=8/15/2023&clsLoc=1,2023-08-16,Ballet
Steps,10:00:00,Adv Pro Ballet,Beloserkovsky,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087080&classDate=8/15/2023&clsLoc=1,2023-08-16,Ballet
Peridance,10:00:00,Int Contemp Release,Wesley Ensminger,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=6182&classDate=8/15/2023&clsLoc=1,2023-08-16,Contemporary/Modern
BDC,10:00:00,Adv Beg Contemp,Eric Campros,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17554&classDate=8/15/2023&clsLoc=1,2023-08-16,Contemporary/Modern
BDC,10:00:00,Beg Hip-Hop,Ness Martinez,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17634&classDate=8/15/2023&clsLoc=1,2023-08-16,Street/Choreography
Peridance,10:30:00,Open Pointe,Kathy Sullivan,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=74&classId=6196&classDate=8/15/2023&clsLoc=1,2023-08-16,Ballet
BDC,10:30:00,Beg Ballet,Jamie Salmon,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17640&classDate=8/15/2023&clsLoc=1,2023-08-16,Ballet
Steps,10:30:00,Rommett Floor Barre,Wesley,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087081&classDate=8/15/2023&clsLoc=1,2023-08-16,Ballet
Peridance,10:30:00,Open Zena Rommett Floor-Barre,LuAnn Leonard,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=73&classId=5918&classDate=8/15/2023&clsLoc=1,2023-08-16,Ballet
BDC,10:30:00,Beg Jumps And Turns,TBA (1),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18040&classDate=8/15/2023&clsLoc=1,2023-08-16,Additional Disciplines
Steps,11:00:00,Adv/Beg Broadway Tap,Black,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147085532&classDate=8/15/2023&clsLoc=1,2023-08-16,Theater
Mark Morris,11:00:00,Open Level Move & Flow,Alexandra Berger,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=143&classId=5310&classDate=8/15/2023&clsLoc=1,2023-08-16,Additional Disciplines
Steps,11:00:00,Adv/Beg Ballet,Lawrence (2),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147084561&classDate=8/15/2023&clsLoc=1,2023-08-16,Ballet
BAE,11:00:00,Int Ballet,Shirley Bassat,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=7872&classDate=8/15/2023&clsLoc=1,2023-08-16,Ballet
Steps,11:30:00,Adv/Beg Theater Jazz,"Morris Garcia, K. (7)",https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147085541&classDate=8/15/2023&clsLoc=1,2023-08-16,Theater
Steps,11:30:00,Adv/Int Contemp Master Class,"Richardson, D",https://clients.mindbodyonline.com/ASP/res_a.asp?tg=89&classId=2147087770&classDate=8/15/2023&clsLoc=1,2023-08-16,Contemporary/Modern
Peridance,11:30:00,Beg Ballet,Yuka Kawazu,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=45&classId=5374&classDate=8/15/2023&clsLoc=1,2023-08-16,Ballet
Steps,11:30:00,Adv Pro Ballet,Bielski,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087003&classDate=8/15/2023&clsLoc=1,2023-08-16,Ballet
Ballet Arts,11:30:00,Tap,Stephen Reed,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=23&classId=2407&classDate=8/15/2023&clsLoc=1,2023-08-16,Tap
BDC,11:30:00,Beg Tap,Rashaan James (3),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17664&classDate=8/15/2023&clsLoc=1,2023-08-16,Tap
BDC,11:30:00,Int Theater,Andrew Wilson,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17649&classDate=8/15/2023&clsLoc=1,2023-08-16,Theater
Peridance,11:30:00,Int Contemp,Vive _ (1),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=5503&classDate=8/15/2023&clsLoc=1,2023-08-16,Contemporary/Modern
BDC,11:30:00,Beg House,Huu Rock,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17503&classDate=8/15/2023&clsLoc=1,2023-08-16,Street/Choreography
Peridance,11:30:00,Open Gyrokinesis,Margot Gelber (2),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=73&classId=5466&classDate=8/15/2023&clsLoc=1,2023-08-16,Additional Disciplines
BDC,11:30:00,Beg Broadway Jazz,Tammy O'Hara and Rika (2),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17654&classDate=8/15/2023&clsLoc=1,2023-08-16,Theater
Gibney 280,12:00:00,Contemp Practice,Hollis Bartlett & Nattie Trogdon,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=52&classId=12561&classDate=8/15/2023&clsLoc=1,2023-08-16,Contemporary/Modern
Gibney 280,12:00:00,Contemp Floorwork At 280,Emmy Wildermuth,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=52&classId=12864&classDate=8/15/2023&clsLoc=1,2023-08-16,Contemporary/Modern
Steps,12:00:00,Int Tap,Carminucci,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087088&classDate=8/15/2023&clsLoc=1,2023-08-16,Tap
BDC,12:00:00,Adv Beg Ballet,Dorit Koppel,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17597&classDate=8/15/2023&clsLoc=1,2023-08-16,Ballet
BDC,12:00:00,All Levels Yoga And Meditation,Lauren Marsaglia,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17729&classDate=8/15/2023&clsLoc=1,2023-08-16,Additional Disciplines
Mark Morris,12:00:00,Beg Modern,Claudia McDonald,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=28&classId=4613&classDate=8/15/2023&clsLoc=1,2023-08-16,Contemporary/Modern
Gibney 280,12:00:00,Pro Ballez,Katy Pyle,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=54&classId=12562&classDate=8/15/2023&clsLoc=1,2023-08-16,Ballet
BAE,12:30:00,Intro To Ballet,Julie Voshell,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=7799&classDate=8/15/2023&clsLoc=1,2023-08-16,Ballet
Steps,12:45:00,Int Jazz,Whitehead,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147086069&classDate=8/15/2023&clsLoc=1,2023-08-16,Jazz
Steps,12:45:00,Beg Broadway Tap,Black,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147085534&classDate=8/15/2023&clsLoc=1,2023-08-16,Theater
Ballet Arts,13:00:00,Int Ballet,Anna Fateeva,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=23&classId=1151&classDate=8/15/2023&clsLoc=1,2023-08-16,Ballet
BDC,13:00:00,Beg Jazz,Heather Rigg,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17667&classDate=8/15/2023&clsLoc=1,2023-08-16,Jazz
Peridance,13:00:00,Int Choreo,Eric Delgado,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=67&classId=5468&classDate=8/15/2023&clsLoc=1,2023-08-16,Street/Choreography
Peridance,13:00:00,Int Ballet,Kate Loh,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=45&classId=6185&classDate=8/15/2023&clsLoc=1,2023-08-16,Ballet
BDC,13:00:00,Int Adv Theater,TBA (4),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17834&classDate=8/15/2023&clsLoc=1,2023-08-16,Theater
BDC,13:00:00,Basic Tap,Ja'Bowen Dixon,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18015&classDate=8/15/2023&clsLoc=1,2023-08-16,Tap
Peridance,13:00:00,Int Contemp,Max Stone,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=5434&classDate=8/15/2023&clsLoc=1,2023-08-16,Contemporary/Modern
BDC,13:00:00,Int Contemp,Michaela McGowan,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17670&classDate=8/15/2023&clsLoc=1,2023-08-16,Contemporary/Modern
Steps,13:15:00,Int Classic Theater Jazz,Moore,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147085543&classDate=8/15/2023&clsLoc=1,2023-08-16,Theater
Steps,13:15:00,Adv Theater Dance,"Lewis, S.",https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147086996&classDate=8/15/2023&clsLoc=1,2023-08-16,Theater
Steps,13:30:00,Int Ballet,Hara,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087004&classDate=8/15/2023&clsLoc=1,2023-08-16,Ballet
BDC,13:30:00,Basic Ballet,Dorit Koppel,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17599&classDate=8/15/2023&clsLoc=1,2023-08-16,Ballet
BDC,13:30:00,All Levels Voice,Eric Fotre Leach,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17674&classDate=8/15/2023&clsLoc=1,2023-08-16,Additional Disciplines
Gibney 280,14:00:00,Int/Adv Contemp/Simonson,Laurie DeVito,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=52&classId=12563&classDate=8/15/2023&clsLoc=1,2023-08-16,Contemporary/Modern
BDC,14:30:00,Beg Theater,Natalie Malotke,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17676&classDate=8/15/2023&clsLoc=1,2023-08-16,Theater
BDC,14:30:00,Int Adv Hip-Hop,Deshawn Da Prince,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17678&classDate=8/15/2023&clsLoc=1,2023-08-16,Street/Choreography
Steps,14:30:00,Adv/Beg Tap,MacDonald,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147085536&classDate=8/15/2023&clsLoc=1,2023-08-16,Tap
Ballet Arts,14:30:00,Adv Int Ballet,François Perron,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=23&classId=2395&classDate=8/15/2023&clsLoc=1,2023-08-16,Ballet
