Studio,Start time,Classes,Instructor,Sign up
ILD NJ,18:00:00,Get A Guitar | Riize Part 1,Ness Martinez,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=38&classId=8735&classDate=11/8/2023&clsLoc=1
ILD NJ,19:30:00,Perfect Night | Lesserafim Part 1,Min Seon Kim,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=38&classId=8727&classDate=11/8/2023&clsLoc=1
