Studio,Time,Classes,Instructor,Sign up,Date,Style
BAE,09:00:00,Adv Beg Ballet,Shirley Bassat,none,2024-02-02,Ballet
BDC,09:00:00,Basic Ballet,Canceled Today,none,2024-02-02,Ballet
BDC,09:00:00,Adv Beg Lyrical,Emily Bufferd,none,2024-02-02,Contemporary/Modern
Mark Morris,09:00:00,Open Level Pilates,Andrea *Murillo,none,2024-02-02,Additional Disciplines
BDC,09:00:00,Adv Beg Hip-Hop,Paolo Slice Penala,none,2024-02-02,Street/Choreography
Steps,09:00:00,Open Level Yoga,Devin Mae Conway,none,2024-02-02,Additional Disciplines
BDC,09:15:00,Stretch & Strengthen,Alyssa Click,none,2024-02-02,Additional Disciplines
Steps,09:30:00,Beg Ballet,Temple Kemezis,none,2024-02-02,Ballet
Ballet Arts,09:30:00,Rise & Ballet!,Joan Liu,none,2024-02-02,Ballet
Steps,09:45:00,Int/Adv Pro Ballet,Francis Lawrence (1),none,2024-02-02,Ballet
Peridance,10:00:00,Int Contemp,Guanglei Hui,none,2024-02-02,Contemporary/Modern
Steps,10:00:00,Adv/Int Ballet,Kate Loh,none,2024-02-02,Ballet
BAE,10:00:00,Intro To Ballet,Marsha Knight,none,2024-02-02,Ballet
Gibney,10:00:00,Contemp,Cancelled Today,none,2024-02-02,Contemporary/Modern
Gibney,10:00:00,Gaga/People At 280,Annie Rigney,none,2024-02-02,Contemporary/Modern
Gibney,10:00:00,Ballet At 890,Cherylyn Lavagnino,none,2024-02-02,Ballet
Peridance,10:00:00,Adv Ballet,Nick Korkos (1),none,2024-02-02,Ballet
Steps,10:00:00,Ballet Workout,Kate Stephan,none,2024-02-02,Ballet
Mark Morris,10:00:00,Adv Ballet,Kelly *Slough,none,2024-02-02,Ballet
Taylor School,10:00:00,Master Class Series,Yoshito Sakuraba (5),none,2024-02-02,Contemporary/Modern
Gibney,10:00:00,Klein Technique Dance/Movement Class At 280,Barbara Mahler,none,2024-02-02,Additional Disciplines
BAE,10:00:00,Mat Pilates Class,Ashley Carter,none,2024-02-02,Additional Disciplines
Mark Morris,10:15:00,Cunningham Technique Open Class,Rotating *Cunningham Faculty,none,2024-02-02,Contemporary/Modern
BDC,10:30:00,Beg Ballet,Michele Moreno,none,2024-02-02,Ballet
BDC,10:30:00,Adv Beg Tap,Madison Hilligoss,none,2024-02-02,Tap
BDC,10:30:00,Beg Hip-Hop,AntBoogie,none,2024-02-02,Street/Choreography
BDC,10:30:00,Basic Theater,Adam Wedesky,none,2024-02-02,Theater
Steps,11:00:00,Int Contemp,Stephanie Franco (3),none,2024-02-02,Contemporary/Modern
Ballet Arts,11:00:00,2-Hour Int Ballet,Kenny Larson,none,2024-02-02,Ballet
Steps,11:00:00,Adv/Beg Broadway Tap,Andrew Black,none,2024-02-02,Tap
BDC,11:00:00,Ed Dept Vocal,ProSem Master,none,2024-02-02,Additional Disciplines
Steps,11:15:00,Adv/Beg Contemp Modern,Briana Reed,none,2024-02-02,Contemporary/Modern
Peridance,11:30:00,Beg House,Huu Rock,none,2024-02-02,Street/Choreography
BAE,11:30:00,Basic Beg Ballet,Shirley Bassat,none,2024-02-02,Ballet
BAE,11:30:00,Int Ballet,Elizabeth Walker,none,2024-02-02,Ballet
Peridance,11:30:00,Beg Ballet,Yuka Kawazu,none,2024-02-02,Ballet
Steps,11:30:00,Adv Pro Ballet,Nancy Bielski,none,2024-02-02,Ballet
Peridance,11:30:00,Int Contemp Release,Wesley Ensminger,none,2024-02-02,Contemporary/Modern
Steps,11:45:00,Adv/Int Ballet,Elena Kunikova,none,2024-02-02,Ballet
BDC,12:00:00,Ed Dept Vocal,ProSem Master,none,2024-02-02,Additional Disciplines
Peridance,12:00:00,Open Yoga,Sarah Iguchi,none,2024-02-02,Additional Disciplines
BDC,12:00:00,Adv Beg Contemp Lyrical,Eric Campros (1),none,2024-02-02,Contemporary/Modern
Steps,12:00:00,Pilates Mat,Laura Shapiro (5),none,2024-02-02,Additional Disciplines
BDC,12:00:00,Adv Beg Ballet,Natalya Stavro,none,2024-02-02,Ballet
BDC,12:00:00,Basic Tap,Jill Kenney,none,2024-02-02,Tap
Gibney,12:00:00,Contemp/Modern,Oliver Steele,none,2024-02-02,Contemporary/Modern
BDC,12:00:00,Adv Beg Theater,Lauralyn McClelland (2),none,2024-02-02,Theater
Mark Morris,12:00:00,Beg/Int Broadway Jazz,Avital Asuleen,none,2024-02-02,Theater
BDC,12:00:00,Beg Jazz Funk,Chio,none,2024-02-02,Street/Choreography
Steps,12:30:00,Beg/Int Jazz,John Leggio,none,2024-02-02,Jazz
Steps,12:45:00,Int Broadway Tap,Andrew Black,none,2024-02-02,Tap
Peridance,13:00:00,Beg Waacking,Princess Lockerooo,none,2024-02-02,Street/Choreography
Steps,13:00:00,Int Theater Dance,Courtney Darlington (6),none,2024-02-02,Theater
Peridance,13:00:00,Adv Contemp,Elisabetta Minutoli,none,2024-02-02,Contemporary/Modern
Peridance,13:00:00,Int Graham,Caterina Rago,none,2024-02-02,Contemporary/Modern
Ballet Arts,13:00:00,Int Ballet,Simon Kazantsev,none,2024-02-02,Ballet
Peridance,13:00:00,Open Gyrokinesis,Naoko Moriyama-Robbins,none,2024-02-02,Additional Disciplines
Steps,13:15:00,Adv/Int Theater Jazz,Shea Sullivan,none,2024-02-02,Theater
BDC,13:30:00,Beg Contemp,Elodie Dufroux (3),none,2024-02-02,Contemporary/Modern
Mark Morris,13:30:00,Int Countertechnique,Maggie *Costales (13),none,2024-02-02,Additional Disciplines
Steps,13:30:00,Lastics Stretch,Jaime Torres,none,2024-02-02,Additional Disciplines
BDC,13:30:00,Basic Ballet,Joy Karley,none,2024-02-02,Ballet
BDC,13:30:00,Adv Beg Hip-Hop,Geheny Rivera,none,2024-02-02,Street/Choreography
BDC,13:30:00,Adv Beg Jazz,Sheila Barker,none,2024-02-02,Jazz
Steps,13:30:00,Int Jazz,Plu Sayampol,none,2024-02-02,Jazz
BDC,13:30:00,Int Tap,Jill Kenney,none,2024-02-02,Tap
Gibney,14:00:00,Melt Method At 280,Claudia Brown,none,2024-02-02,Additional Disciplines
Peridance,14:30:00,Beg Contemp Floorwork,Andrea Farley Shimota,none,2024-02-02,Contemporary/Modern
Steps,14:30:00,Int/Adv Rep Tap,Lynn Schwab,none,2024-02-02,Tap
Steps,14:30:00,Int Ballet,Anna Liceica (2),none,2024-02-02,Ballet
Peridance,14:30:00,Open Dancehall,Korie Genius,none,2024-02-02,World
Steps,14:30:00,Basic Graham Based Modern,Lindsay Poulis,none,2024-02-02,Contemporary/Modern
Steps,14:45:00,Beg Theater Dance,Rebecca Frazier,none,2024-02-02,Theater
BDC,15:00:00,Int Ballet,Kate Loh,none,2024-02-02,Ballet
BDC,15:00:00,Int Adv Jazz,Debbie Roshe,none,2024-02-02,Jazz
BDC,15:00:00,Beg Contemp,Eric Campros,none,2024-02-02,Contemporary/Modern
BDC,15:00:00,Adv Beg House,Huu Rock,none,2024-02-02,Street/Choreography
Mark Morris,15:00:00,Morning Subsidy Any Classes From 9Am-3Pm,Various Morning Teaching Artists,none,2024-02-02,Additional Disciplines
Steps,15:00:00,Int/Adv Contemp Jazz,Chloe LaFleur,none,2024-02-02,Contemporary/Modern
Ballet Arts,15:00:00,Adv Beg Ballet,Noriko Hara,none,2024-02-02,Ballet
PMT,15:00:00,Int Grooves And Execution,Mini Zhang,none,2024-02-02,Street/Choreography
BDC,15:00:00,Beg Broadway Tap,Deanna Doyle,none,2024-02-02,Tap
Steps,15:15:00,Adv/Int Jazz,Chip Abbott,none,2024-02-02,Jazz
Brickhouse,15:30:00,Street Jazz Int/Adv,Roy Garzon (2),none,2024-02-02,Street/Choreography
Peridance,15:45:00,Int Choreo,Ayumu Imazu,none,2024-02-02,Street/Choreography
Peridance,16:00:00,Beg Hip Hop Storytelling,Quilan Arnold,none,2024-02-02,Street/Choreography
Peridance,16:00:00,Int Contemp,Cancelled Today,none,2024-02-02,Contemporary/Modern
BDC,16:30:00,Int Adv Street Jazz,Neil Schwartz,none,2024-02-02,Street/Choreography
BDC,16:30:00,Adv Beg Tap,Rashaan James II,none,2024-02-02,Tap
BDC,16:30:00,Int Contemp,Lorena Cobos (4),none,2024-02-02,Contemporary/Modern
PMT,16:30:00,Master Class,Antboogie -,none,2024-02-02,Street/Choreography
Ballet Arts,16:30:00,Pointe Class 1 Hour,Noriko Hara,none,2024-02-02,Ballet
Steps,16:30:00,Int Tap,Felipe Galganni,none,2024-02-02,Tap
BDC,16:30:00,Beg Ballet,Dorit Koppel,none,2024-02-02,Ballet
Steps,16:30:00,Int/Adv Contemp,Patrick Daniel,none,2024-02-02,Contemporary/Modern
BDC,16:30:00,Int Theater,Matthew Steffens (5),none,2024-02-02,Theater
Steps,16:45:00,Int Modern/Horton,JoLea Maffei,none,2024-02-02,Contemporary/Modern
ILD Queens,16:45:00,Kids Kpop 8,Eunice Shin,none,2024-02-02,Additional Disciplines
Brickhouse,17:00:00,Adv. Street Jazz,Jay Mills,none,2024-02-02,Street/Choreography
Steps,17:00:00,Adv/Int Ballet,Karin Averty,none,2024-02-02,Ballet
PJM,17:00:00,Open Heels,Saki,none,2024-02-02,Street/Choreography
Peridance,17:15:00,Open Afrobeats,Djoniba Mouflet,none,2024-02-02,World
