Studio,Start time,Classes,Instructor,Sign up
PMT,15:00:00,Open Reggaeton,David Machicado,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=59&classId=3384&classDate=9/20/2023&clsLoc=1
PMT,18:00:00,Beg Hip Hop,Devynn Brooks,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=59&classId=3387&classDate=9/20/2023&clsLoc=1
PMT,18:00:00,Open Level Floorwork,Elena Dalla Torre (3),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=59&classId=3495&classDate=9/20/2023&clsLoc=1
PMT,19:35:00,Adv. Beg. Hip Hop Choreo,Shoshanna Babitt,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=59&classId=3519&classDate=9/20/2023&clsLoc=1
PMT,19:35:00,Int Contemp Flow,Ashley Mariani (4),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=59&classId=3389&classDate=9/20/2023&clsLoc=1
PMT,21:10:00,Rhythmatic House Class,Marianna Koytsan (5),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=59&classId=3533&classDate=9/20/2023&clsLoc=1
