Studio,Start time,Sign up,Classes,Instructor
Modega,5:00 PM EDT • (85 min),https://sutrapro.com/modega/checkout/VOUM5l0WICEUH0uvw3qr,Int./ Adv Choreography,Luz Frias
Modega,5:30 PM EDT • (60 min),https://sutrapro.com/modega/checkout/F1x13OAWWeybPx3WGYPp,Strength and Flexibility (Bella Body Technique),Sofia Mahdavi
Modega,6:30 PM EDT • (85 min),https://sutrapro.com/modega/checkout/04MXUORdbOK4pVFQYtZu,Adv. Beginner/Int. Choreography,Unique Clay
Modega,6:30 PM EDT • (85 min),https://sutrapro.com/modega/checkout/HTkVB4RnjgWqdkeUHzgC,All Levels Waacking,Zenta
Modega,8:00 PM EDT • (85 min),https://sutrapro.com/modega/checkout/sqF0hdJb7swYHpIi1Gnc,Beg./Adv. Beg. Choreography,Edson Maldonado
Modega,8:00 PM EDT • (85 min),https://sutrapro.com/modega/checkout/0br4uwTmPt5JXRHwyX3B,Intermediate House,Huu Rock
